,Battery,Biogas CHP,Biogas CHP,Biogas Line,Biogas Supply,Combined Cycle PP,Hard Coal CHP,Hard Coal CHP,Hard Coal PP,Hard Coal Supply,Hard Coal Supply Line,Heat Plant,Heat Storage,Heatline,Heatline,Lignite Power Plant,Offshore Wind Turbine,Onshore Wind Turbine,Power To Heat,Powerline,Powerline,Powerline,Solar Panel
,Powerline,Heatline,Powerline,Biogas CHP,Biogas Line,Powerline,Heatline,Powerline,Powerline,Hard Coal Supply Line,Hard Coal CHP,Heatline,Heatline,Heat Demand,Heat Storage,Powerline,Powerline,Powerline,Heatline,Battery,El Demand,Power To Heat,Powerline
2019-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,95.62379200000001,95.62379200000001,0.0,239.05948,239.05948,0.0,0.0,95.623794,0.0,343.29141,0.0,420.6048,0.0,0.0,859.5199999999999,0.0,0.0
2019-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,97.62416400000001,97.62416400000001,0.0,244.06041,244.06041,0.0,0.0,97.62416400000001,0.0,270.04504,0.0,463.5708,0.0,0.0,831.24,0.0,0.0
2019-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,108.429216,108.429216,0.0,271.07304,271.07304,0.0,0.0,108.429216,0.0,215.03118,0.0,478.5396,0.0,0.0,802.0,0.0,0.0
2019-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,133.016968,133.016968,0.0,332.54242,332.54242,0.0,0.0,133.01697,0.0,142.44903,0.0,502.194,0.0,0.0,777.66,0.0,0.0
2019-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,182.526892,182.526892,0.0,456.31723,456.31723,0.0,0.0,182.526891,0.0,48.248309,0.0,545.3448,0.0,0.0,776.12,0.0,0.0
2019-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,218.67250800000002,218.67250800000002,0.0,546.68127,546.68127,0.0,0.0,218.672508,0.0,0.0,0.0,553.18749,0.0,0.0,771.86,0.0,0.0
2019-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,212.761492,212.761492,0.0,531.90373,531.90373,0.0,0.0,212.76149100000004,0.0,0.0,0.0,550.03851,0.0,0.0,762.8000000000002,0.0,0.0
2019-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205.40288,205.40288,0.0,513.5072,513.5072,0.0,0.0,205.40287800000002,0.0,0.0,0.0,569.43712,0.0,0.0,774.8399999999999,0.0,0.0
2019-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,191.97902,191.97902,0.0,479.94755,479.94755,0.0,0.0,191.979021,0.0,0.0,0.0,593.14098,0.0,0.0,785.12,0.0,0.0
2019-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,180.27762,180.27762,0.0,450.69405,450.69405,0.0,0.0,180.27762,0.0,24.73998,0.0,635.3424,0.0,0.0,840.3600000000001,0.0,0.0
2019-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,171.71726,171.71726,0.0,429.29315,429.29315,0.0,0.0,171.71725800000002,0.0,60.223142,0.0,658.7196,0.0,0.0,890.66,0.0,0.0
2019-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,167.292012,167.292012,0.0,418.23003,418.23003,0.0,0.0,167.292012,0.0,88.471588,0.0,694.0164,0.0,0.0,949.78,0.0,0.0
2019-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,165.45503200000002,165.45503200000002,0.0,413.63758,413.63758,0.0,0.0,165.45503100000002,0.0,117.61737,0.0,702.1476,0.0,0.0,985.22,0.0,0.0
2019-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,167.11793600000001,167.11793600000001,0.0,417.79484,417.79484,0.0,0.0,167.11793400000002,0.0,90.650066,0.0,718.872,0.0,0.0,976.64,0.0,0.0
2019-01-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,170.451376,170.451376,0.0,426.12844,426.12844,0.0,0.0,170.45137499999996,0.0,73.059425,0.0,728.3892,0.0,0.0,971.8999999999999,0.0,0.0
2019-01-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,178.08332000000001,178.08332000000001,0.0,445.2083,445.2083,0.0,0.0,178.08332099999996,0.0,67.829879,0.0,730.6068,0.0,0.0,976.52,0.0,0.0
2019-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,185.707632,185.707632,0.0,464.26908,464.26908,0.0,0.0,185.70763200000002,0.0,74.953568,0.0,751.8588,0.0,0.0,1012.52,0.0,0.0
2019-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,187.80420400000003,187.80420400000003,0.0,469.51051,469.51051,0.0,0.0,187.804203,0.0,124.8318,0.0,763.224,0.0,0.0,1075.86,0.0,0.0
2019-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,188.29131600000002,188.29131600000002,0.0,470.72829,470.72829,0.0,0.0,188.291316,0.0,134.98068,0.0,764.148,0.0,0.0,1087.42,0.0,0.0
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,183.13922000000002,183.13922000000002,0.0,457.84805,457.84805,0.0,0.0,183.139218,0.0,134.92638,0.0,758.2344,0.0,0.0,1076.3,0.0,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,164.856448,164.856448,0.0,412.14112,412.14112,0.0,0.0,164.856447,0.0,108.81195,0.0,758.5116,0.0,0.0,1032.18,0.0,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,126.36688400000001,126.36688400000001,0.0,315.91721,315.91721,0.0,0.0,126.36688500000001,0.0,111.85351,0.0,755.7396,0.0,0.0,993.9599999999999,0.0,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,99.43976800000002,99.43976800000002,0.0,248.59942,248.59942,0.0,0.0,99.439767,0.0,141.68183,0.0,736.0584,0.0,0.0,977.18,0.0,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,102.67395200000001,102.67395200000001,0.0,256.68488,256.68488,0.0,0.0,102.673953,0.0,89.226047,0.0,729.96,0.0,0.0,921.86,0.0,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,107.816888,107.816888,0.0,269.54222,269.54222,0.0,0.0,107.816889,0.0,85.820311,0.0,692.7228,0.0,0.0,886.36,0.0,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,110.267724,110.267724,0.0,275.66931,275.66931,0.0,0.0,110.267724,0.0,80.897076,0.0,665.0952,0.0,0.0,856.26,0.0,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,121.09873600000002,121.09873600000002,0.0,302.74684,302.74684,0.0,0.0,121.098735,0.0,84.744465,0.0,640.5168,0.0,0.0,846.36,0.0,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,145.44369600000002,145.44369600000002,0.0,363.60924,363.60924,0.0,0.0,145.443696,0.0,71.938704,0.0,621.2976,0.0,0.0,838.6800000000002,0.0,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,199.433836,199.433836,0.0,498.58459,498.58459,0.0,0.0,199.43383500000002,0.0,44.478565,0.0,628.2276,0.0,0.0,872.14,0.0,0.0
2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,238.20742,238.20742,0.0,595.51855,595.51855,0.0,0.0,238.207419,0.0,43.605781,0.0,647.4468,0.0,0.0,929.26,0.0,0.0
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,231.58939999999998,231.58939999999998,0.0,578.9735,578.9735,0.0,0.0,231.58940100000004,0.0,157.0102,0.0,657.9804,0.0,0.0,1046.58,0.0,0.0
2019-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,224.119316,224.119316,0.0,560.29829,560.29829,0.0,0.0,224.11931700000002,0.0,283.06148,0.0,647.5392,0.0,0.0,1154.72,0.0,0.0
2019-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,211.6422,211.6422,0.0,529.1055,529.1055,0.0,0.0,211.6422,0.0,381.6526,0.0,625.8252,0.0,0.0,1219.12,0.0,0.0
2019-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,199.91484000000003,199.91484000000003,0.0,499.7871,499.7871,0.0,0.0,199.91484,0.0,451.80236,0.0,604.9428,0.0,0.0,1256.66,0.0,0.0
2019-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,190.803232,190.803232,0.244769,477.00808,477.00808,0.0,0.0,190.803231,0.0,500.0,0.0,594.132,0.0,0.0,1285.18,0.0,0.0
2019-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,185.92294,185.92294,0.0,464.80735,464.80735,0.0,0.0,185.922939,0.0,500.0,0.0,598.1052,0.0,0.0,1308.68,0.0,24.651861
2019-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,184.08748400000002,184.08748400000002,0.0,460.21871,460.21871,0.0,0.0,184.08748500000002,0.0,500.0,0.0,604.296,0.0,0.0,1314.1,0.0,25.716515
2019-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,185.77482,185.77482,0.0,464.43705,464.43705,0.0,0.0,185.77482,0.0,500.0,0.0,595.3332,0.0,0.0,1296.98,0.0,15.87198
2019-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,189.267068,189.267068,0.0,473.16767,473.16767,0.0,0.0,189.267069,0.0,500.0,0.0,557.2644,0.0,0.0,1265.56,0.0,19.028531
2019-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,197.540356,197.540356,63.557245,493.85089,493.85089,0.0,0.0,197.540355,0.0,500.0,0.0,505.9824,0.0,0.0,1267.08,0.0,0.0
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,204.642432,204.642432,104.18877,511.60608,511.60608,0.0,0.0,204.642432,0.0,500.0,0.0,476.9688,0.0,0.0,1285.8,0.0,0.0
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,206.20302400000003,206.20302400000003,203.96697,515.50756,515.50756,0.0,0.0,206.203026,0.0,500.0,0.0,455.07,0.0,0.0,1365.24,0.0,0.0
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,205.78310000000002,205.78310000000002,237.6237,514.45775,514.45775,0.0,0.0,205.78310100000002,0.0,500.0,0.0,419.7732,0.0,0.0,1363.18,0.0,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,200.014096,200.014096,244.02911,500.03524,500.03524,0.0,0.0,200.014095,0.0,500.0,0.0,377.1768,0.0,0.0,1321.22,0.0,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,180.42726800000003,180.42726800000003,222.73153,451.06817,451.06817,0.0,0.0,180.427266,0.0,500.0,0.0,347.7012,0.0,0.0,1250.86,0.0,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,139.703704,139.703704,236.2779,349.25926,349.25926,0.0,0.0,139.703703,0.0,500.0,0.0,315.6384,0.0,0.0,1191.62,0.0,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,111.43893200000001,111.43893200000001,254.56307,278.59733,278.59733,0.0,0.0,111.438933,0.0,500.0,0.0,285.978,0.0,0.0,1151.98,0.0,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,100.421628,100.421628,200.26757,251.05407,251.05407,0.0,0.0,100.42162799999998,0.0,500.0,0.0,264.9108,0.0,0.0,1065.6,0.0,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,105.43935200000001,105.43935200000001,141.40785,263.59838,263.59838,0.0,0.0,105.43935000000002,0.0,500.0,0.0,251.5128,0.0,0.0,998.3600000000001,0.0,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,107.737484,107.737484,125.33691,269.34371,269.34371,0.0,0.0,107.737485,0.0,500.0,0.0,239.6856,0.0,0.0,972.76,0.0,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,118.28905600000002,118.28905600000002,112.25854,295.72264,295.72264,0.0,0.0,118.289055,0.0,500.0,0.0,231.0924,0.0,0.0,961.64,0.0,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,142.012528,142.012528,80.603873,355.03132,355.03132,0.0,0.0,142.012527,0.0,500.0,0.0,234.6036,0.0,0.0,957.22,0.0,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,194.613096,194.613096,26.067304,486.53274,486.53274,0.0,0.0,194.613096,0.0,500.0,0.0,247.5396,0.0,0.0,968.2199999999999,0.0,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,232.386496,232.386496,30.461505,580.96624,580.96624,0.0,0.0,232.386495,0.0,500.0,0.0,256.872,0.0,0.0,1019.7199999999999,0.0,0.0
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,225.94102800000002,225.94102800000002,126.10337,564.85257,564.85257,0.0,0.0,225.941028,0.0,500.0,0.0,265.0956,0.0,0.0,1117.14,0.0,0.0
2019-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,218.78245200000003,218.78245200000003,232.12515,546.95613,546.95613,0.0,0.0,218.782452,0.0,500.0,0.0,268.0524,0.0,0.0,1218.96,0.0,0.0
2019-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,206.67334400000001,206.67334400000001,309.99266,516.68336,516.68336,0.0,0.0,206.673342,0.0,500.0,0.0,266.574,0.0,0.0,1283.24,0.0,0.0
2019-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,195.178088,195.178088,334.34031,487.94522,487.94522,0.0,0.0,195.178086,0.0,500.0,0.0,252.6216,0.0,0.0,1319.32,0.0,37.18
2019-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,186.339808,186.339808,425.57859,465.84952,465.84952,0.0,0.0,186.33981,0.0,500.0,0.0,215.6616,0.0,0.0,1327.58,0.0,0.0
2019-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,181.47936800000002,181.47936800000002,377.47463,453.69842,453.69842,0.0,0.0,181.479369,0.0,500.0,0.0,183.876,0.0,0.0,1352.5,0.0,109.67
2019-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,179.73400800000002,179.73400800000002,500.0,449.33502,449.33502,0.0,0.0,179.73400800000002,0.0,500.0,0.0,165.2112,0.0,0.0,1355.88,0.0,10.934792
2019-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,181.436612,181.436612,500.0,453.59153,453.59153,0.0,0.0,181.436613,0.0,500.0,0.0,148.3944,0.0,0.0,1331.02,0.0,1.188987
2019-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,184.808228,184.808228,490.22297,462.02057,462.02057,0.0,0.0,184.808229,0.0,500.0,0.0,135.0888,0.0,0.0,1310.12,0.0,0.0
2019-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,192.83872,192.83872,464.69728,482.0968,482.0968,0.0,0.0,192.838722,0.0,500.0,0.0,139.524,0.0,0.0,1297.06,0.0,0.0
2019-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,199.82322,199.82322,459.93238,499.55805,499.55805,0.0,0.0,199.82322,0.0,500.0,0.0,159.9444,0.0,0.0,1319.7,0.0,0.0
2019-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,201.26928800000002,201.26928800000002,495.17391,503.17322,503.17322,0.0,0.0,201.269289,0.0,500.0,0.0,187.7568,0.0,0.0,1384.2,0.0,0.0
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,200.841728,200.841728,488.11347,502.10432,502.10432,0.0,0.0,200.84172900000002,0.0,500.0,0.0,194.2248,0.0,0.0,1383.18,0.0,0.0
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,195.199464,195.199464,459.34294,487.99866,487.99866,0.0,0.0,195.199464,0.0,500.0,0.0,187.0176,0.0,0.0,1341.56,0.0,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,176.050884,176.050884,410.55712,440.12721,440.12721,0.0,0.0,176.050884,0.0,500.0,0.0,182.952,0.0,0.0,1269.56,0.0,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,136.4741,136.4741,402.6119,341.18525,341.18525,0.0,0.0,136.474098,0.0,500.0,0.0,174.174,0.0,0.0,1213.26,0.0,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,108.9316,108.9316,406.2552,272.329,272.329,0.0,0.0,108.93159900000002,0.0,500.0,0.0,151.8132,0.0,0.0,1167.0,0.0,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,84.637028,84.637028,378.31817,211.59257,211.59257,0.0,0.0,84.637029,0.0,500.0,0.0,138.7848,0.0,0.0,1101.74,0.0,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,89.52342800000001,89.52342800000001,310.67177,223.80857,223.80857,0.0,0.0,89.52342900000001,0.0,500.0,0.0,134.1648,0.0,0.0,1034.36,0.0,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,91.37110000000001,91.37110000000001,240.0481,228.42775,228.42775,0.0,0.0,91.371099,0.0,500.0,0.0,151.7208,0.0,0.0,983.14,0.0,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,100.82170400000001,100.82170400000001,203.2599,252.05426,252.05426,0.0,0.0,100.82170200000002,0.0,500.0,0.0,167.7984,0.0,0.0,971.88,0.0,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,123.93132000000001,123.93132000000001,157.10628,309.8283,309.8283,0.0,0.0,123.93132,0.0,500.0,0.0,191.8224,0.0,0.0,972.86,0.0,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,170.756776,170.756776,93.815225,426.89194,426.89194,0.0,0.0,170.756775,0.0,500.0,0.0,223.608,0.0,0.0,988.18,0.0,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,208.31334000000004,208.31334000000004,62.46866,520.78335,520.78335,0.0,0.0,208.31333999999998,0.0,500.0,0.0,258.258,0.0,0.0,1029.04,0.0,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,202.42828,202.42828,137.15412,506.0707,506.0707,0.0,0.0,202.428282,0.0,500.0,0.0,293.2776,0.0,0.0,1132.86,0.0,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,194.952088,194.952088,217.37871,487.38022,487.38022,0.0,0.0,194.95209,0.0,500.0,0.0,335.6892,0.0,0.0,1248.02,0.0,0.0
2019-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,182.29784,182.29784,263.84776,455.7446,455.7446,0.0,0.0,182.297841,0.0,500.0,0.0,365.5344,0.0,0.0,1311.68,0.0,0.0
2019-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,171.75848800000003,171.75848800000003,294.15511,429.39622,429.39622,0.0,0.0,171.758487,0.0,500.0,0.0,382.1664,0.0,0.0,1348.08,0.0,0.0
2019-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,163.727992,163.727992,291.87841,409.31998,409.31998,0.0,0.0,163.727994,0.0,500.0,0.0,407.8536,0.0,0.0,1363.46,0.0,0.0
2019-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,159.06148000000002,159.06148000000002,278.74452,397.6537,397.6537,0.0,0.0,159.06148199999996,0.0,500.0,0.0,442.134,0.0,0.0,1379.94,0.0,0.0
2019-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,156.67172800000003,156.67172800000003,254.90787,391.67932,391.67932,0.0,0.0,156.671727,0.0,500.0,0.0,477.8004,0.0,0.0,1389.38,0.0,0.0
2019-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,158.714852,158.714852,212.21715,396.78713,396.78713,0.0,0.0,158.714853,0.0,500.0,0.0,500.808,0.0,0.0,1371.74,0.0,0.0
2019-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,161.75816400000002,161.75816400000002,183.56984,404.39541,404.39541,0.0,0.0,161.758164,0.0,500.0,0.0,497.112,0.0,0.0,1342.44,0.0,0.0
2019-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,168.788472,168.788472,175.72633,421.97118,421.97118,0.0,0.0,168.78847199999996,0.0,500.0,0.0,491.8452,0.0,0.0,1336.36,0.0,0.0
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,175.59583600000002,175.59583600000002,188.56256,438.98959,438.98959,0.0,0.0,175.595838,0.0,500.0,0.0,497.4816,0.0,0.0,1362.08,0.0,0.44
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,178.579596,178.579596,213.306,446.44899,446.44899,0.0,0.0,178.57959599999995,0.0,500.0,0.0,504.1344,0.0,0.0,1396.02,0.0,0.0
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,178.626932,178.626932,204.51307,446.56733,446.56733,0.0,0.0,178.62693299999995,0.0,500.0,0.0,498.96,0.0,0.0,1382.1,0.0,0.0
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,173.56645600000002,173.56645600000002,169.91754,433.91614,433.91614,0.0,0.0,173.566455,0.0,500.0,0.0,488.796,0.0,0.0,1332.28,0.0,0.0
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,156.39228400000002,156.39228400000002,103.60931,390.98071,390.98071,0.0,0.0,156.39228599999996,0.0,500.0,0.0,481.9584,0.0,0.0,1241.96,0.0,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,120.19322400000001,120.19322400000001,84.133176,300.48306,300.48306,0.0,0.0,120.193224,0.0,500.0,0.0,481.7736,0.0,0.0,1186.1,0.0,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,94.365544,94.365544,75.767654,235.91386,235.91386,0.0,0.0,94.365546,0.0,500.0,0.0,485.7468,0.0,0.0,1155.88,0.0,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,79.42385200000001,79.42385200000001,0.0,198.55963,198.55963,0.0,0.0,79.423851,0.0,482.14495,0.0,511.7112,0.0,0.0,1073.28,0.0,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,83.511632,83.511632,0.0,208.77908,208.77908,0.0,0.0,83.51163000000001,0.0,398.75557,0.0,533.3328,0.0,0.0,1015.5999999999999,0.0,0.0
2019-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,85.42954,85.42954,0.0,213.57385,213.57385,0.0,0.0,85.429542,0.0,344.20646,0.0,546.084,0.0,0.0,975.72,0.0,0.0
2019-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,95.71694000000001,95.71694000000001,0.0,239.29235,239.29235,0.0,0.0,95.716941,0.0,289.74226,0.0,567.5208,0.0,0.0,952.9800000000001,0.0,0.0
2019-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,120.298588,120.298588,0.0,300.74647,300.74647,0.0,0.0,120.29858700000001,0.0,233.76101,0.0,588.6804,0.0,0.0,942.7400000000001,0.0,0.0
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,169.312232,169.312232,0.0,423.28058,423.28058,0.0,0.0,169.31223300000002,0.0,182.59417,0.0,606.5136,0.0,0.0,958.4200000000001,0.0,0.0
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,201.962548,201.962548,0.0,504.90637,504.90637,0.0,0.0,201.962547,0.0,156.10385,0.0,597.2736,0.0,0.0,955.34,0.0,0.0
2019-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,193.796152,193.796152,0.0,484.49038,484.49038,0.0,0.0,193.796151,0.0,166.05745,0.0,608.5464,0.0,0.0,968.4000000000001,0.0,0.0
2019-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,184.40052000000003,184.40052000000003,0.0,461.0013,461.0013,0.0,0.0,184.40052,0.0,238.73228,0.0,580.0872,0.0,0.0,1003.22,0.0,0.0
2019-01-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,172.181468,172.181468,0.0,430.45367,430.45367,0.0,0.0,172.181466,0.0,347.77893,0.0,552.4596,0.0,0.0,1072.42,0.0,0.0
2019-01-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,159.95325200000002,159.95325200000002,0.0,399.88313,399.88313,0.0,0.0,159.95325,0.0,442.17875,0.0,528.528,0.0,0.0,1130.66,0.0,0.0
2019-01-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,155.11876800000002,155.11876800000002,6.842032,387.79692,387.79692,0.0,0.0,155.118768,0.0,500.0,0.0,499.6992,0.0,0.0,1182.34,0.0,20.68
2019-01-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,150.436988,150.436988,87.451414,376.09247,376.09247,0.0,0.0,150.43698600000002,0.0,500.0,0.0,476.6916,0.0,0.0,1214.58,0.0,0.0
2019-01-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,144.133528,144.133528,121.38207,360.33382,360.33382,0.0,0.0,144.13352999999995,0.0,500.0,0.0,451.0044,0.0,0.0,1216.52,0.0,0.0
2019-01-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,143.13334400000002,143.13334400000002,111.61425,357.83336,357.83336,0.0,0.0,143.133345,0.0,500.0,0.0,434.3724,0.0,0.0,1189.12,0.0,0.0
2019-01-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,148.065556,148.065556,108.36404,370.16389,370.16389,0.0,0.0,148.06555500000002,0.0,500.0,0.0,406.1904,0.0,0.0,1162.62,0.0,0.0
2019-01-05 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,156.62591600000002,156.62591600000002,127.92368,391.56479,391.56479,0.0,0.0,156.625917,0.0,500.0,0.0,373.8504,0.0,0.0,1158.4,0.0,0.0
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,166.296408,166.296408,149.45199,415.74102,415.74102,0.0,0.0,166.296408,0.0,500.0,0.0,361.1916,0.0,0.0,1176.94,0.0,0.0
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,171.013312,171.013312,206.90229,427.53328,427.53328,0.0,0.0,171.01331100000002,0.0,500.0,0.0,353.9844,0.0,0.0,1231.9,0.0,0.0
2019-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,170.82854400000002,170.82854400000002,210.03786,427.07136,427.07136,0.0,0.0,170.828544,0.0,500.0,0.0,347.7936,0.0,0.0,1228.66,0.0,0.0
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,167.27826800000003,167.27826800000003,198.21173,418.19567,418.19567,0.0,0.0,167.278269,0.0,500.0,0.0,330.33,0.0,0.0,1195.82,0.0,0.0
2019-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,150.64466000000002,150.64466000000002,151.71054,376.61165,376.61165,0.0,0.0,150.64465800000002,0.0,500.0,0.0,318.9648,0.0,0.0,1121.32,0.0,0.0
