,Battery,Biogas CHP,Biogas CHP,Biogas Line,Biogas Supply,Combined Cycle PP,Gas Line,Gas Line,Gas Station,Hard Coal CHP,Hard Coal CHP,Hard Coal PP,Hard Coal Supply,Hard Coal Supply Line,Hard Coal Supply Line,Heat Plant,Heat Storage,Heatline,Heatline,Lignite Power Plant,Lignite Supply,Lignite Supply Line,Offshore Wind Turbine,Onshore Wind Turbine,Power To Heat,Powerline,Powerline,Powerline,Solar Panel
,Powerline,Heatline,Powerline,Biogas CHP,Biogas Line,Powerline,Combined Cycle PP,Heat Plant,Gas Line,Heatline,Powerline,Powerline,Hard Coal Supply Line,Hard Coal CHP,Hard Coal PP,Heatline,Heatline,Heat Demand,Heat Storage,Powerline,Lignite Supply Line,Lignite Power Plant,Powerline,Powerline,Heatline,Battery,El Demand,Power To Heat,Powerline
2019-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.13922,0.0,0.0,0.0,0.0,0.0,1261.2891,183.13922,0.0,1076.3,184.98911,0.0
2019-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.85645,0.0,0.0,0.0,0.0,0.0,1198.7017,164.85645,0.0,1032.18,166.52166,0.0
2019-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.36688,0.0,0.0,0.0,0.0,0.0,1121.6033,126.36688,0.0,993.96,127.64332,0.0
2019-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.439767,0.0,0.0,0.0,0.0,0.0,1077.6242,99.439767,0.0,977.18,100.44421,0.0
2019-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.67395,0.0,0.0,0.0,0.0,0.0,1025.5711,102.67395,0.0,921.86,103.71106,0.0
2019-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.81689,0.0,0.0,0.0,0.0,0.0,995.26595,107.81689,0.0,886.36,108.90595,0.0
2019-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.26772,0.0,0.0,0.0,0.0,0.0,967.64154,110.26772,0.0,856.26,111.38154,0.0
2019-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.09873,0.0,0.0,0.0,0.0,0.0,968.68195,121.09873,0.0,846.36,122.32195,0.0
2019-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.4437,0.0,0.0,0.0,0.0,0.0,985.59282,145.4437,0.0,838.68,146.91282,0.0
2019-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.43383,0.0,0.0,0.0,0.0,0.0,1073.5883,199.43383,0.0,872.14,201.44832,0.0
2019-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.20742,0.0,0.0,0.0,0.0,0.0,1169.8736,238.20742,0.0,929.26,240.61355,0.0
2019-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.5894,0.0,0.0,0.0,0.0,0.0,1280.5087,231.5894,0.0,1046.58,233.92869,0.0
2019-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.11932,0.0,0.0,0.0,0.0,0.0,1381.1031,224.11932,0.0,1154.72,226.38315,0.0
2019-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.6422,0.0,0.0,0.0,0.0,0.0,1432.9,211.6422,0.0,1219.12,213.78,0.0
2019-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.91484,0.0,0.0,0.0,0.0,0.0,1458.5942,199.91484,0.0,1256.66,201.93418,0.0
2019-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.80323,0.0,0.0,0.0,0.0,0.0,1477.9105,190.80323,0.0,1285.18,192.73054,0.0
2019-01-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.92294,0.0,0.0,0.0,0.0,0.0,1496.4809,185.92294,0.0,1308.68,187.80095,0.0
2019-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.08748,0.0,0.0,0.0,0.0,0.0,1500.047,184.08748,0.0,1314.1,185.94695,0.0
2019-01-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.77482,0.0,0.0,0.0,0.0,0.0,1484.6313,185.77482,0.0,1296.98,187.65133,0.0
2019-01-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.26707,0.0,0.0,0.0,0.0,0.0,1456.7389,189.26707,0.0,1265.56,191.17886,0.0
2019-01-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.54036,0.0,0.0,0.0,0.0,0.0,1466.6157,197.54036,0.0,1267.08,199.53571,0.0
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.64243,0.0,0.0,0.0,0.0,0.0,1492.5095,204.64243,0.0,1285.8,206.70953,0.0
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.20303,0.0,0.0,0.0,0.0,0.0,1573.5259,206.20303,0.0,1365.24,208.28588,0.0
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.7831,0.0,0.0,0.0,0.0,0.0,1571.0417,205.7831,0.0,1363.18,207.86172,0.0
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.01409,0.0,0.0,0.0,0.0,0.0,1523.2544,200.01409,0.0,1321.22,202.03444,0.0
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.42727,0.0,0.0,0.0,0.0,0.0,1433.1098,180.42727,0.0,1250.86,182.24976,0.0
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.7037,0.0,0.0,0.0,0.0,0.0,1332.7349,139.7037,0.0,1191.62,141.11485,0.0
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.43893,0.0,0.0,0.0,0.0,0.0,1264.5446,111.43893,0.0,1151.98,112.56458,0.0
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42163,0.0,0.0,0.0,0.0,0.0,1167.036,100.42163,0.0,1065.6,101.43599,0.0
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.43935,0.0,0.0,0.0,0.0,0.0,1104.8644,105.43935,0.0,998.36,106.50439,0.0
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.73749,0.0,0.0,0.0,0.0,0.0,1081.5857,107.73749,0.0,972.76,108.82574,0.0
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.28906,0.0,0.0,0.0,0.0,0.0,1081.1239,118.28906,0.0,961.64,119.48389,0.0
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.01253,0.0,0.0,0.0,0.0,0.0,1100.667,142.01253,0.0,957.22,143.447,0.0
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.6131,0.0,0.0,0.0,0.0,0.0,1164.7989,194.6131,0.0,968.22,196.57888,0.0
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.38649,0.0,0.0,0.0,0.0,0.0,1254.4538,232.38649,0.0,1019.72,234.73383,0.0
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.94103,0.0,0.0,0.0,0.0,0.0,1345.3633,225.94103,0.0,1117.14,228.22326,0.0
2019-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.78245,0.0,0.0,0.0,0.0,0.0,1439.9524,218.78245,0.0,1218.96,220.99238,0.0
2019-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.67334,0.0,0.0,0.0,0.0,0.0,1492.001,206.67334,0.0,1283.24,208.76095,0.0
2019-01-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.17809,0.0,0.0,0.0,0.0,0.0,1516.4696,195.17809,0.0,1319.32,197.14958,0.0
2019-01-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.33981,0.0,0.0,0.0,0.0,0.0,1515.802,186.33981,0.0,1327.58,188.22203,0.0
2019-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.47937,0.0,0.0,0.0,0.0,0.0,1535.8125,181.47937,0.0,1352.5,183.31249,0.0
2019-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.73401,0.0,0.0,0.0,0.0,0.0,1537.4295,179.73401,0.0,1355.88,181.5495,0.0
2019-01-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.43661,0.0,0.0,0.0,0.0,0.0,1514.2893,181.43661,0.0,1331.02,183.26931,0.0
2019-01-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.80823,0.0,0.0,0.0,0.0,0.0,1496.795,184.80823,0.0,1310.12,186.67498,0.0
2019-01-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.83872,0.0,0.0,0.0,0.0,0.0,1491.8466,192.83872,0.0,1297.06,194.78659,0.0
2019-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.82322,0.0,0.0,0.0,0.0,0.0,1521.5416,199.82322,0.0,1319.7,201.84164,0.0
2019-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.26929,0.0,0.0,0.0,0.0,0.0,1587.5023,201.26929,0.0,1384.2,203.30231,0.0
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.84173,0.0,0.0,0.0,0.0,0.0,1586.0504,200.84173,0.0,1383.18,202.87043,0.0
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.19946,0.0,0.0,0.0,0.0,0.0,1538.7312,195.19946,0.0,1341.56,197.17118,0.0
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.05088,0.0,0.0,0.0,0.0,0.0,1447.3892,176.05088,0.0,1269.56,177.82918,0.0
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.4741,0.0,0.0,0.0,0.0,0.0,1351.1126,136.4741,0.0,1213.26,137.85262,0.0
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.9316,0.0,0.0,0.0,0.0,0.0,1277.0319,108.9316,0.0,1167.0,110.03192,0.0
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.637029,0.0,0.0,0.0,0.0,0.0,1187.2319,84.637029,0.0,1101.74,85.491948,0.0
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.523429,0.0,0.0,0.0,0.0,0.0,1124.7877,89.523429,0.0,1034.36,90.427706,0.0
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.371099,0.0,0.0,0.0,0.0,0.0,1075.434,91.371099,0.0,983.14,92.294039,0.0
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8217,0.0,0.0,0.0,0.0,0.0,1073.7201,100.8217,0.0,971.88,101.8401,0.0
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.93132,0.0,0.0,0.0,0.0,0.0,1098.0432,123.93132,0.0,972.86,125.18315,0.0
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.75678,0.0,0.0,0.0,0.0,0.0,1160.6616,170.75678,0.0,988.18,172.48159,0.0
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.31334,0.0,0.0,0.0,0.0,0.0,1239.4575,208.31334,0.0,1029.04,210.41752,0.0
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.42828,0.0,0.0,0.0,0.0,0.0,1337.333,202.42828,0.0,1132.86,204.47301,0.0
2019-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.95209,0.0,0.0,0.0,0.0,0.0,1444.9413,194.95209,0.0,1248.02,196.9213,0.0
2019-01-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.29784,0.0,0.0,0.0,0.0,0.0,1495.8192,182.29784,0.0,1311.68,184.13923,0.0
2019-01-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.75849,0.0,0.0,0.0,0.0,0.0,1521.5734,171.75849,0.0,1348.08,173.49342,0.0
2019-01-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.72799,0.0,0.0,0.0,0.0,0.0,1528.8418,163.72799,0.0,1363.46,165.38181,0.0
2019-01-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.06148,0.0,0.0,0.0,0.0,0.0,1540.6082,159.06148,0.0,1379.94,160.66816,0.0
2019-01-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.67173,0.0,0.0,0.0,0.0,0.0,1547.6343,156.67173,0.0,1389.38,158.25427,0.0
2019-01-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.71485,0.0,0.0,0.0,0.0,0.0,1532.058,158.71485,0.0,1371.74,160.31803,0.0
2019-01-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.75816,0.0,0.0,0.0,0.0,0.0,1505.8321,161.75816,0.0,1342.44,163.39208,0.0
2019-01-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.78847,0.0,0.0,0.0,0.0,0.0,1506.8534,168.78847,0.0,1336.36,170.49341,0.0
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.59584,0.0,0.0,0.0,0.0,0.0,1539.4495,175.59584,0.0,1362.08,177.36953,0.0
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5796,0.0,0.0,0.0,0.0,0.0,1576.4034,178.5796,0.0,1396.02,180.38343,0.0
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.62693,0.0,0.0,0.0,0.0,0.0,1562.5312,178.62693,0.0,1382.1,180.43125,0.0
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.56645,0.0,0.0,0.0,0.0,0.0,1507.5997,173.56645,0.0,1332.28,175.31965,0.0
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.39229,0.0,0.0,0.0,0.0,0.0,1399.932,156.39229,0.0,1241.96,157.97201,0.0
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.19322,0.0,0.0,0.0,0.0,0.0,1307.5073,120.19322,0.0,1186.1,121.4073,0.0
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.365546,0.0,0.0,0.0,0.0,0.0,1251.1987,94.365546,0.0,1155.88,95.318733,0.0
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.423851,0.0,0.0,0.0,0.0,0.0,1153.5061,79.423851,0.0,1073.28,80.226112,0.0
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.51163,0.0,0.0,0.0,0.0,0.0,1099.9552,83.51163,0.0,1015.6,84.355182,0.0
