;0
388;87.81155007493261
389;105.01301957491957
390;101.22918686773262
391;100.80485296071745
392;106.62956970351973
393;110.99622405432407
394;112.37311716142044
395;118.9367742592369
396;109.08089070594389
397;89.1327316272025
398;96.5777541959052
399;71.02593407475092
400;60.96142109429914
401;81.63861750649471
402;76.15797993490119
403;64.30478006554586
404;41.32091212207196
405;46.00870536696678
406;65.0832350399759
407;57.23156380848168
408;42.14791402985068
409;38.807082004110796
410;36.86398126186109
411;29.284245492430294
412;19.971373441008964
413;15.401718444567102
414;10.79735466206775
415;9.985905764617172
416;22.197436922796413
417;33.09108549289454
418;46.65730442469416
419;22.675044583354904
420;18.589334641367785
421;17.844499660473247
422;21.31482236806084
423;21.623224787649765
424;22.174856219400766
425;20.216255729775025
426;16.786305518594443
427;14.794754899833716
428;14.929852098109677
429;14.634614197179385
430;9.865008202253604
431;10.980375867965176
432;10.727344809092727
433;10.513306118226518
434;9.92260898211423
435;9.507404816851896
436;8.148488227058861
437;6.221399215623444
438;5.175384006056131
439;6.415921272483527
440;7.021080712750067
441;5.449565677151961
442;0.33554659443743085
443;0.015140214071554298
444;0.0011868110669204612
445;0.001807299626418968
446;0.06952331505180184
447;1.6793755713747998
448;6.7255684320677345
449;10.902309780027352
450;14.669223845238779
451;16.86860022918851
452;18.05276279157283
453;17.48107231703459
454;15.929970994650152
455;14.057839487113204
456;10.87570750993841
457;8.435054719915577
458;7.187367984360339
459;5.928249812835183
460;5.316428609934508
461;4.886890796076239
462;5.493082773650394
463;6.20393027818281
464;6.731317821203493
465;3.9721404299081544
466;0.08701004557749804
467;0.0320494294166565
468;0.04343508688452977
469;0.04940039247858758
470;0.024426340846454397
471;0.08866649626516829
472;0.13666072162927367
473;0.12526559273791468
474;0.136409603731305
475;0.9879817458110698
476;3.6841464709105836
477;4.6707009104809725
478;6.4504224862148565
479;7.547776310817868
480;7.948527294514227
481;8.636337143767113
482;10.760797671944488
483;14.008508210906797
484;17.535634184468023
485;23.712898179316053
486;26.346443988045838
487;29.536427310525987
488;32.80651890103334
489;36.51925937661938
490;19.783619106750862
491;16.405361846498415
492;16.311812371599906
493;16.140721392865274
494;18.793289052271376
495;23.733959478116503
496;30.701949155751393
497;32.173229045182275
498;27.260101493230835
499;24.364679350104986
500;23.846256898181892
501;21.377769872331932
502;14.492071298524447
503;12.045360641502867
504;10.892102321690205
505;10.95559695444855
506;12.616857724914365
507;11.742910680116392
508;12.982406958177977
509;12.888798483563406
510;10.546128429151048
511;10.354470000080035
512;14.08982755950853
513;22.77692553580976
514;14.611447896560035
515;18.398481211124682
516;23.198253000577292
517;27.748171750642122
518;42.511056977596155
519;52.0302782671436
520;53.642554444378504
521;51.24590837974174
522;48.49860390670939
523;42.900620181202115
524;36.9232355299183
525;30.482436744060394
526;26.61087105844535
527;23.851893814186646
528;21.548369097499286
529;18.707214282073227
530;16.86261764262237
531;15.660290218334573
532;15.708485811130673
533;14.942223982133118
534;15.72042411589155
535;17.232467265573206
536;17.538519625687133
537;12.318045406131183
538;11.885807823550468
539;9.36613697608312
540;7.056508231513641
541;8.455214953656291
542;10.179566355780059
543;11.370303131786049
544;14.324500007021662
545;13.518542979979049
546;11.66170527736346
547;11.037463821149341
548;12.079178873230429
549;12.074519096870048
550;7.054927420148662
551;8.524259433793087
552;8.92501908867967
553;7.937235769337299
554;7.123282062306124
555;6.200651088804981
556;6.027440990517343
557;5.73793360894412
558;5.329876593394217
559;4.495184496680117
560;2.194385436434372
561;0.2718125007549922
562;4.095256688162393
563;2.9920475563816
564;0.30690628772078
565;0.12087003801383225
566;0.09297481827486576
567;0.11076855685975817
568;0.10330831870923635
569;0.028753281555144616
570;0.0
571;0.0
572;0.0
573;0.0
574;0.0
575;0.0
576;0.0
577;0.0
578;0.0
579;0.0
580;0.0
581;0.0
582;0.0
583;0.0
584;0.0
585;0.0
586;0.0911727182187286
587;0.15915150790432703
588;1.9863810672362643
589;5.039040471276427
590;7.203645849929137
591;9.247905961438722
592;8.842738675369937
593;10.575012095301759
594;18.34641507887373
595;28.2680824360193
596;49.118225472877235
597;49.94300069194993
598;42.45762469500498
599;37.10524150097292
600;32.77478677210465
601;37.73226663654926
602;43.21268417077906
603;56.783504269590566
604;43.4038570721165
605;31.242483323820277
606;24.15492781551835
607;17.979064266003817
608;14.697432424975378
609;9.932114825996699
610;8.863645167444266
611;6.969441443331101
612;6.238893259300125
613;4.117470857278974
614;2.459879042089375
615;2.473572165436215
616;8.008674138203945
617;18.31520646358627
618;33.54841228963503
619;45.93452166507447
620;54.39735647762523
621;53.12557372267729
622;42.54851306382348
623;45.079947852652055
624;48.354941719700314
625;59.3504489274586
626;64.3147405208326
627;65.16896216284995
628;67.8635160782758
629;65.90305869961097
630;60.610712370529676
631;56.59998328124776
632;53.07599518336502
633;53.24973072425992
634;47.50633157388837
635;44.982171802536335
636;38.22228338928784
637;35.51770691759447
638;29.646198777871973
639;28.344692088108438
640;32.92502734676685
641;30.579895334898254
642;24.13886274707084
643;19.39652323009921
644;21.391932186114243
645;22.224903704824012
646;33.150949993694525
647;38.9919826564446
648;37.765337498811334
649;32.37255864623326
650;32.97475586810143
651;36.477715452652355
652;33.08999417865978
653;25.125524066133437
654;23.52842990744348
655;17.854094121619767
656;11.710847417864144
657;8.098254050148858
658;1.5137686009695326
659;0.04013079636626773
660;0.0
661;0.020310751675001158
662;0.41179091770664544
663;6.416675483120812
664;11.988733473946068
665;20.813872208743312
666;43.94423678295285
667;67.62293681249119
668;63.81334390998667
669;49.5342896205148
670;42.49142965869966
671;29.30479046600317
672;24.556943609605426
673;23.35396629412969
674;22.551897443322574
675;25.77163907696219
676;31.432088365804137
677;33.33513497651792
678;34.41117052539502
679;34.840855135200854
680;34.31183159192403
681;30.590770002252917
682;15.822492343771692
683;16.23560517313434
684;28.350958128723445
685;24.669314198680954
686;21.83143656708836
687;17.108757172145097
688;15.176967131624036
689;18.676472534073724
690;23.777928340668772
691;27.569031952346855
692;26.461636953478546
693;22.52639605098301
694;19.924002318055024
695;19.382520082300786
696;17.383687628601113
697;18.115078544149213
698;24.661534607207855
699;33.45985998867384
700;38.07802128202775
701;42.276778982558284
702;44.82022480805715
703;45.23302492105883
704;47.701205839284896
705;49.805196912054924
706;41.054600978754706
707;54.85651900268069
708;64.1213722272636
709;67.1179594109261
710;76.20606947970546
711;75.21857805490492
712;69.4136882404876
713;71.9076973192053
714;72.41696906939052
715;66.8973938938839
716;59.28011272647023
717;50.89866890720293
718;36.984059352905916
719;32.736832464349035
720;25.533676024574078
721;17.17106832920336
722;15.305319809446146
723;15.612986468450696
724;16.75081232493999
725;13.534958462387909
726;14.036585004773794
727;16.971010145954057
728;17.780427003841773
729;18.007312716689768
730;24.645049411268797
731;19.656200847438736
732;14.771838886130087
733;10.995694486767636
734;5.907890071288433
735;2.7121487529916704
736;8.83180681256687
737;20.51248663511931
738;30.24106894938775
739;34.91744068591424
740;35.22476943879346
741;33.71415979784299
742;35.41118939935772
743;36.455605173157714
744;40.7857984649278
745;51.94089146146588
746;60.803696485827956
747;55.36970782253478
748;54.358879119648655
749;55.38306266518201
750;56.65489944563973
751;59.841683887656224
752;57.44547770888198
753;47.45815898529065
754;36.54990301618389
755;35.54853381562077
756;30.822158256574397
757;26.349406208992008
758;17.60922453672278
759;17.57953974242304
760;15.102600848557906
761;10.625785113082213
762;9.93173962878246
763;12.136099709599627
764;10.951512241129782
765;9.844749274908327
766;15.554156332740597
767;15.880845677385144
768;11.986831152088502
769;10.766950970537522
770;8.527273544376971
771;9.698970658638899
772;14.48279954849505
773;12.525097209332035
774;13.533907226487703
775;15.364207974134708
776;9.733455288643931
777;5.430994162041378
778;3.9204955507064954
779;8.258591220659369
780;6.691180517159257
781;8.431129748914756
782;9.221887471862868
783;12.321457630746504
784;16.33582754719491
785;16.98675449408737
786;16.652378526739046
787;15.20363095741646
788;17.478085012178795
789;20.036608754069196
790;25.66075640918383
791;17.38816112653882
792;11.938414633040335
793;17.264682285458434
794;19.60274759764765
795;18.294597148778394
796;28.091743086054436
797;28.11488073470546
798;28.151685817662408
799;28.19925455984726
800;21.990346664782447
801;13.493590826380487
802;22.20146025711415
803;17.59374458743077
804;12.350253408095416
805;22.722544551121644
806;22.967788437581532
807;20.316580477329644
808;24.693673760485805
809;28.54057963782666
810;25.507922838497787
811;20.02409076819233
812;19.003992668553895
813;19.582570345339434
814;20.376712719054005
815;21.020361157905043
816;20.137766010504144
817;23.909354906082154
818;27.090450694077937
819;27.454871011465983
820;33.43012217487386
821;43.23355727881388
822;52.67092713335761
823;59.50519394609664
824;66.55904029857099
825;71.14752401097928
826;46.30012856165568
827;48.21352656825695
828;50.75366383524502
829;50.051782397725226
830;99.0440648085775
831;93.19185394081416
832;97.0275776834114
833;102.89803989179774
834;106.55717542317959
835;111.72343147583257
836;114.07366995331509
837;111.29577372214374
838;90.01142718221627
839;93.22602325738646
840;98.5320711140539
841;95.31174706870435
842;83.02143701431798
843;71.59684606642506
844;60.467517512530286
845;55.28244682379019
846;56.16840044478186
847;56.83425981094635
848;52.97826310029997
849;53.17079099479065
850;72.34960568255069
851;66.40006433351367
852;65.65924342707092
853;86.61765881725385
854;72.27990704821605
855;40.365375587254576
856;34.54919505440332
857;33.91352002315272
858;33.38676883516749
859;31.8995041686725
860;30.046929744801496
861;29.105564551135295
862;26.710847927137138
863;26.55155660052705
864;22.037990002663307
865;19.90802025397619
866;18.317832550815506
867;19.02145691303646
868;24.183682264190875
869;36.59383475831911
870;46.65368050997554
871;56.19687851665846
872;59.94011460737466
873;57.20740013301762
874;38.874423916807366
875;38.813194372778625
876;34.2327621753543
877;41.269962447593414
878;47.22678303623512
879;43.50235561504863
880;37.07979630883223
881;34.43363997992348
882;32.351445773473756
883;27.378081623276856
884;22.475097188404185
885;20.196075770925077
886;15.333273242034164
887;15.73716066538119
888;20.46680502213684
889;26.81804363596673
890;37.60890148619421
891;39.14009287737554
892;38.62334125772801
893;48.090969257510565
894;69.91236362278072
895;86.28295696445541
896;94.53440386875002
897;102.82680912544525
898;82.47966530201482
899;89.7177321621016
900;90.88736189103594
901;95.23777157325371
902;95.56130442778269
903;85.06114376479505
904;105.70968360564288
905;116.66430591302759
906;120.74112769806305
907;121.03869493154139
908;120.96275864607368
909;120.00201130761042
910;119.3030824597365
911;107.66135129118277
912;108.0480970259897
913;109.83861997124417
914;106.97337994213977
915;101.71350491093654
916;90.51766040736554
917;84.06956250938714
918;85.94088130352543
919;76.41856364159801
920;71.29719820474487
921;76.60783492903305
922;51.53074397172804
923;74.57928297379436
924;80.21801653964846
925;78.71634005535661
926;108.24526045207105
927;106.22074718413012
928;106.65285585764966
929;116.00849865464605
930;118.04395575289632
931;119.16333511891708
932;119.34550326606028
933;119.69880738152398
934;119.1656381234624
935;118.92824023365195
936;119.29781402425829
937;120.98826123832876
938;121.09004230309156
939;119.93131455539879
940;118.85947056916804
941;118.84019449156094
942;115.5725263497097
943;118.5672879758224
944;119.81497149810292
945;122.2586870383593
946;119.97222439323374
947;115.87688301117592
948;122.27799853387222
949;122.44
950;122.44
951;122.44
952;122.44
953;122.28824367463977
954;122.33539198479622
955;122.22996495274936
956;121.9379833623163
957;120.09137521693907
958;111.2454061162238
959;106.22358403492598
960;98.73858757598728
961;87.12640563955493
962;80.0681492716035
963;71.80940937092103
964;60.364274399109135
965;62.88486295993032
966;60.564019201471915
967;63.69035941744163
968;65.0765891614303
969;80.96592006904626
970;57.5205443161765
971;48.75573861387041
972;37.23142753995322
973;59.40139759381613
974;108.835754910762
975;118.73820924456604
976;119.94683829510134
977;120.96157329313115
978;112.07478164273928
979;80.75912420642143
980;99.01853910109577
981;91.16446593808192
982;101.1933800363229
983;87.50930086743598
984;108.2486406769472
985;107.89887269506269
986;96.35580853060179
987;95.07210931936899
988;106.0308001093771
989;114.2623056771397
990;111.65089830535689
991;111.65983111686955
992;116.87259183166853
993;110.95238379091998
994;98.01035171415293
995;102.29897888526418
996;84.57723700682322
997;76.51457315885943
998;89.70014415058435
999;97.80964949822894
1000;110.39215658007106
1001;115.11938505820979
1002;110.42804531215843
1003;103.23190882925894
1004;83.06744636535645
1005;82.03671820011013
1006;82.6399807732713
1007;80.70935213017307
1008;74.12672105334164
1009;73.12977224401399
1010;72.99080585225735
1011;65.74462846478605
1012;63.10211186089548
1013;58.131976306750104
1014;49.67453236338359
1015;45.424974463998886
1016;39.98745670231339
1017;30.668098257663203
1018;23.747622878115166
1019;46.397542404302584
1020;42.75359023349738
1021;33.81207341873568
1022;22.776809222113855
1023;18.967210264650046
1024;17.098340292771656
1025;18.234086102831597
1026;25.075317663180286
1027;38.84747091321385
1028;54.047736956122655
1029;64.5105669489094
1030;75.93410501293107
1031;82.36414020837522
1032;75.13303473151588
1033;68.91478996128818
1034;69.90428141020482
1035;72.63993972508736
1036;76.14919362457749
1037;76.99695021872427
1038;77.49178263726577
1039;78.30003235690734
1040;75.89960252648085
1041;76.13422981991488
1042;37.726723374650376
1043;42.60897693565468
1044;58.76822032928467
1045;42.88153519052307
1046;51.29531778976029
1047;57.21904987525316
1048;51.90984736618653
1049;48.95911937070049
1050;46.87595243985357
1051;47.857523161398824
1052;42.917518663063554
1053;34.59951191715166
1054;24.603245541161183
1055;26.945878396906885
1056;23.19778721304501
1057;20.326376472734935
1058;19.677381210350525
1059;19.9493497440628
1060;17.277084140800962
1061;13.630485991753783
1062;12.433909134186951
1063;12.423104481603584
1064;15.810625853491766
1065;12.042350601799347
1066;8.87300532027787
1067;10.433863480184591
1068;12.042482470998577
1069;13.12501089280727
1070;9.831331638495127
1071;8.064453833944658
1072;11.134726464280895
1073;15.859606637907964
1074;18.84460246446086
1075;19.661019436635222
1076;19.951523007247964
1077;15.454023303237616
1078;10.237759980033426
1079;7.797026177013622
1080;7.368268134118685
1081;8.638093271909977
1082;7.3266222194129345
1083;5.112416191299756
1084;4.974054712072697
1085;6.581540082482731
1086;8.855945377490102
1087;11.599110170906666
1088;12.458975180574495
1089;10.445172727341745
1090;3.704276618384848
1091;1.6857149388275896
1092;0.4530203135574566
1093;1.1813064890593485
1094;4.543404149249488
1095;9.840538958007215
1096;19.94174292001849
1097;32.808098665592716
1098;38.69229713344886
1099;42.60384600143807
1100;43.617027203522476
1101;42.67446101280599
1102;45.58613904907813
1103;45.8460846009909
1104;45.93576712951162
1105;48.79252187901852
1106;49.939747892142904
1107;49.97409715200561
1108;50.39742541612364
1109;53.05821070900151
1110;52.867274866415784
1111;51.99939253659031
1112;50.54718373471616
1113;50.202795855531505
1114;20.490458429093454
1115;20.206242690249987
1116;20.908598143049314
1117;18.6750065732236
1118;15.109420558518057
1119;21.659795016884026
1120;30.519839767194263
1121;34.524100881152684
1122;36.20988734539818
1123;37.345307721857935
1124;36.36033653108123
1125;31.463261188837436
1126;27.868919662431956
1127;25.15166894806756
1128;20.072081850439893
1129;16.81039096701379
1130;13.83775601831137
1131;12.983564707344653
1132;11.52209161052517
1133;8.797459573371738
1134;6.166088067900901
1135;7.8730863157440645
1136;12.016744847858654
1137;9.4011814531158
1138;2.6423995053768166
1139;0.7850596129777385
1140;2.0841657066501043
1141;4.464213439050843
1142;6.482718764333164
1143;10.41207405492371
1144;17.50306926673534
1145;23.825118697359674
1146;25.784504294488947
1147;25.141536607960468
1148;25.66609497360155
1149;25.50777127515257
1150;27.038936642322668
1151;23.462091145110286
1152;23.13362141437001
1153;25.33704900888057
1154;26.760905992190043
1155;23.800914446699856
1156;20.32630640396885
1157;21.955778495470682
1158;23.608607526978638
1159;20.97833669267449
1160;16.226696285663866
1161;10.176294727185192
1162;1.5341841411278918
1163;1.2303600642182468
1164;3.6587970704190873
1165;5.039781688817966
1166;4.845730098478155
1167;7.699533139958101
1168;12.569920536583545
1169;20.263615975192952
1170;26.49491357136396
1171;29.397456177075707
1172;32.29435091969235
1173;34.948443490305756
1174;27.893913984859694
1175;29.016800666821553
1176;32.6314000281789
1177;33.45566398202983
1178;36.2361605888722
1179;52.04133458045574
1180;57.15172609238843
1181;46.126048639147896
1182;43.275435584370605
1183;51.912306194835246
1184;59.76655458959879
1185;98.02900081765418
1186;108.30841067226885
1187;110.70951404266108
1188;114.99761427000456
1189;120.24973940631145
1190;99.42137739864052
1191;98.6782141086167
1192;99.23752971708386
1193;84.0085226244085
1194;71.37383966500464
1195;66.38305381154703
1196;67.04204640575485
1197;66.32927239112604
1198;59.70408416815054
1199;58.45174604677686
1200;54.017980713953385
1201;56.788497942802955
1202;58.14692316055298
1203;53.83564878717747
1204;50.96748415708542
1205;44.83063400106493
1206;38.175774151780246
1207;34.596703716976194
1208;29.361369973382143
1209;34.126546436291115
1210;25.98054872861875
1211;34.066567704880164
1212;31.10329844054054
1213;26.40833240789526
1214;22.05920305622169
1215;20.297784742810368
1216;20.23680980263972
1217;22.534607212247412
1218;27.571475956143896
1219;31.712152307547772
1220;35.1523093886469
1221;37.84858213178473
1222;49.674329805093656
1223;39.61245582427854
1224;42.87635755208583
1225;51.69521511568743
1226;52.4468562197997
1227;52.05291503949883
1228;46.26018789863275
1229;43.0078508804047
1230;45.69828214110892
1231;49.1867168604938
1232;44.98113771591311
1233;36.20323125139561
1234;33.3175755096261
1235;81.32814078602136
1236;73.16108830748041
1237;77.91589948891034
1238;67.42033141680012
1239;48.2432809469435
1240;41.00755165489671
1241;45.174718640084365
1242;42.486068284573896
1243;37.693311632505434
1244;39.24615349082386
1245;36.43591815364127
1246;28.720467180364274
1247;26.131342081898957
1248;24.060198267082765
1249;20.265511127983046
1250;14.908634413924872
1251;10.557143252269896
1252;6.205784133890875
1253;5.4615975650813855
1254;9.394753671393676
1255;17.38131740151667
1256;23.239175630254685
1257;30.971795584204926
1258;19.30979483326276
1259;15.299496651280162
1260;13.27466284200257
1261;9.322917202874727
1262;8.737265186917547
1263;8.6525996390511
1264;6.73675941696354
1265;10.949955200447755
1266;15.459831220495932
1267;21.23601830449759
1268;24.43410593092052
1269;23.66231630693074
1270;17.1622308901712
1271;14.681322329768946
1272;22.64718491555819
1273;31.693613628250322
1274;23.94015295159583
1275;15.422657095217236
1276;16.84012822181571
1277;16.374554864331788
1278;17.893902267311134
1279;24.431006232710445
1280;17.254920831731724
1281;13.011518262648115
1282;10.59910765465568
1283;5.803167278232918
1284;5.850727685822381
1285;7.504689442877677
1286;7.458053617617663
1287;5.616936019655147
1288;6.114565914795289
1289;11.783746969349245
1290;19.239422828894035
1291;21.527193738502618
1292;18.593934064986662
1293;16.643934910671383
1294;16.08542404759164
1295;20.797585895139406
1296;19.783547247741737
1297;11.499839116077798
1298;6.226416046954448
1299;5.655537381698104
1300;7.1195881563074455
1301;9.063480984930898
1302;12.249815837659089
1303;11.967529813214842
1304;7.165612962432936
1305;0.7419487115682339
1306;0.07780364576897592
1307;0.0
1308;0.0
1309;0.0
1310;0.0
1311;0.01995761764205359
1312;0.15084376708744396
1313;1.966989126034032
1314;2.4429561720096986
1315;1.6500955179470038
1316;0.7454775230635226
1317;0.5355888575860877
1318;5.501215620278533
1319;6.939077201583028
1320;6.149656153025191
1321;6.942022492176568
1322;8.76919867174298
1323;8.054087120956845
1324;4.589015264608502
1325;3.459252117272296
1326;3.8129092189065767
1327;4.134211428083625
1328;1.3277608381805857
1329;0.09485853838764764
1330;0.09386313120134517
1331;0.07126537365461488
1332;0.10854949020482356
1333;0.33585471931625815
1334;2.9278062017719733
1335;7.443745548273223
1336;13.14415797310717
1337;18.862911848344055
1338;24.402379680661596
1339;21.351447811329287
1340;20.99112618883451
1341;19.17701942382295
1342;20.312919037240782
1343;20.125833974328696
1344;19.039722707988393
1345;18.72542013938131
1346;15.795038946820242
1347;15.786239841989444
1348;15.80357499706979
1349;14.461448991415548
1350;10.770707660796596
1351;8.347504087990407
1352;8.239141176027411
1353;4.772546505596903
1354;0.07123001560666203
1355;0.04167390091356889
1356;0.06568768948900933
1357;0.12530805898647682
1358;1.0915070706099466
1359;5.167743931295825
1360;8.633136990724825
1361;8.67920634699803
1362;7.769354443222868
1363;4.721938204590012
1364;1.4448648975526586
1365;0.6583148484331329
1366;0.30303903999671433
1367;0.40239652292790756
1368;5.560050588966975
1369;10.82347391469806
1370;8.848576989828372
1371;7.206510295548471
