;0
693;0.0
694;0.0
695;0.0
696;0.0
697;0.0
698;0.0
699;0.0
700;0.0
701;0.0
702;0.0
703;0.0
704;0.08035415076975568
705;1.103027568349483
706;2.389967019316348
707;3.3028143877848586
708;4.700737053960527
709;6.320980413990997
710;6.177409930975708
711;4.799327687258062
712;0.0
713;0.0
714;0.0
715;0.0
716;0.0
717;0.0
718;0.0
719;0.0
720;0.0
721;0.0
722;0.0
723;0.0
724;0.0
725;0.0
726;0.0
727;0.0
728;0.07074735827356352
729;0.986765092847558
730;2.65449384207742
731;3.671387717685407
732;8.080330325656096
733;10.191246299083954
734;8.791239036360318
735;6.012459406983019
736;0.0
737;0.0
738;0.0
739;0.0
740;0.0
741;0.0
742;0.0
743;0.0
744;0.0
745;0.0
746;0.0
747;0.0
748;0.0
749;0.0
750;0.0
751;0.0
752;0.127510319666423
753;1.1359618792050046
754;2.0237674765007654
755;2.3172597933014276
756;2.6583953695389893
757;5.126143501001162
758;5.857796559078642
759;3.6419132533644385
760;0.0
761;0.0
762;0.0
763;0.0
764;0.0
765;0.0
766;0.0
767;0.0
768;0.0
769;0.0
770;0.0
771;0.0
772;0.0
773;0.0
774;0.0
775;0.0
776;0.0716279206127908
777;0.7649124001444143
778;2.5174786501946946
779;4.022582138977156
780;4.233987373702194
781;1.6802056154660414
782;1.4095935241603814
783;1.0097423459972723
784;0.0
785;0.0
786;0.0
787;0.0
788;0.0
789;0.0
790;0.0
791;0.0
792;0.0
793;0.0
794;0.0
795;0.0
796;0.0
797;0.0
798;0.0
799;0.0
800;0.10047601348452637
801;1.8893027931082436
802;5.412626695927198
803;8.254944862055776
804;8.48774989439961
805;9.902881551504805
806;8.123276349258298
807;6.295741190032183
808;0.0
809;0.0
810;0.0
811;0.0
812;0.0
813;0.0
814;0.0
815;0.0
816;0.0
817;0.0
818;0.0
819;0.0
820;0.0
821;0.0
822;0.0
823;0.0
824;0.11843847908338831
825;1.6702039980651662
826;4.342626734052111
827;4.842786437545414
828;4.142134869511661
829;4.359475429229704
830;3.2083463587837153
831;1.8549295621290376
832;0.0
833;0.0
834;0.0
835;0.0
836;0.0
837;0.0
838;0.0
839;0.0
840;0.0
841;0.0
842;0.0
843;0.0
844;0.0
845;0.0
846;0.0
847;0.0
848;0.05792136767637741
849;1.236085566211443
850;2.7062685519990857
851;4.259675674309525
852;3.5351565919859076
853;3.788923174263748
854;2.2127866351542798
855;0.9709761342067575
856;0.0
857;0.0
858;0.0
859;0.0
860;0.0
861;0.0
862;0.0
863;0.0
864;0.0
865;0.0
866;0.0
867;0.0
868;0.0
869;0.0
870;0.0
871;0.0
872;0.17482241774156115
873;1.3805510965396894
874;2.5444672678751226
875;1.6145823600006284
876;0.9031110682463297
877;0.7154399799343288
878;0.14664564299935098
879;0.05675161050510424
880;0.0
881;0.0
882;0.0
883;0.0
884;0.0
885;0.0
886;0.0
887;0.0
888;0.0
889;0.0
890;0.0
891;0.0
892;0.0
893;0.0
894;0.0
895;0.0
896;0.0004343810529888713
897;0.08836088785993174
898;0.22623203163790387
899;0.5306821982634785
900;0.957321010488982
901;1.0686723899981083
902;3.9274514648570733
903;8.71225486948393
904;11.150400443093064
905;0.0
906;0.0
907;0.0
908;0.0
909;0.0
910;0.0
911;0.0
912;0.0
913;0.0
914;0.0
915;0.0
916;0.0
917;0.0
918;0.0
919;0.0
920;0.14810467381106646
921;1.0439653528985315
922;1.6325267998323478
923;1.3418244325164128
924;1.6326396487232153
925;1.7667001473056982
926;1.9887233279448153
927;0.588328972654224
928;0.1157698601870833
929;0.0
930;0.0
931;0.0
932;0.0
933;0.0
934;0.0
935;0.0
936;0.0
937;0.0
938;0.0
939;0.0
940;0.0
941;0.0
942;0.0
943;0.0
944;0.1491303265948135
945;0.9659845627838693
946;3.5445313532328835
947;6.974186791290093
948;7.679781674168954
949;6.555202715929398
950;5.282810612494594
951;6.283583218309909
952;10.402328824364066
953;0.0
954;0.0
955;0.0
956;0.0
957;0.0
958;0.0
959;0.0
960;0.0
961;0.0
962;0.0
963;0.0
964;0.0
965;0.0
966;0.0
967;0.0
968;0.06235272541366414
969;0.39315559876808814
970;0.3178219469308623
971;0.3239774517713476
972;0.18999949021909954
973;0.27113201715177937
974;0.2747364267290533
975;0.4191746577285114
976;1.220384325560333
977;0.0
978;0.0
979;0.0
980;0.0
981;0.0
982;0.0
983;0.0
984;0.0
985;0.0
986;0.0
987;0.0
988;0.0
989;0.0
990;0.0
991;0.0
992;0.2513584089959241
993;1.50233022700774
994;4.5043690579938405
995;7.13819011741741
996;11.08937738099684
997;12.205448013145814
998;13.003052140861278
999;10.0744153750383
1000;14.515667610667652
1001;0.0
1002;0.0
1003;0.0
1004;0.0
1005;0.0
1006;0.0
1007;0.0
1008;0.0
1009;0.0
1010;0.0
1011;0.0
1012;0.0
1013;0.0
1014;0.0
1015;0.0
1016;0.31238459340253827
1017;1.9359849212967315
1018;5.427893169010163
1019;7.634668611984704
1020;6.758606202383458
1021;9.306616441326156
1022;7.339614221144291
1023;4.400270836671677
1024;5.013592021152972
1025;0.0
1026;0.0
1027;0.0
1028;0.0
1029;0.0
1030;0.0
1031;0.0
1032;0.0
1033;0.0
1034;0.0
1035;0.0
1036;0.0
1037;0.0
1038;0.0
1039;0.0
1040;0.08797517462058044
1041;0.7944164537951152
1042;1.4052252454875238
1043;1.3106396458200031
1044;1.2510264065950647
1045;1.1068741021746293
1046;0.9596322445755192
1047;0.5274059471099208
1048;0.1426702781970484
1049;0.0
1050;0.0
1051;0.0
1052;0.0
1053;0.0
1054;0.0
1055;0.0
1056;0.0
1057;0.0
1058;0.0
1059;0.0
1060;0.0
1061;0.0
1062;0.0
1063;0.0
1064;0.35624425467352033
1065;2.440727679786248
1066;6.33319428562453
1067;10.105970335788134
1068;12.824404744665028
1069;14.261952387546177
1070;14.390728950680185
1071;13.312524046088036
1072;13.579677581885797
1073;0.0
1074;0.0
1075;0.0
1076;0.0
1077;0.0
1078;0.0
1079;0.0
1080;0.0
1081;0.0
1082;0.0
1083;0.0
1084;0.0
1085;0.0
1086;0.0
1087;0.0
1088;0.34049023672472445
1089;2.8235284477620537
1090;6.724441147787857
1091;10.309057237523882
1092;12.929170326700158
1093;14.343165305144721
1094;14.469872830808884
1095;13.34319503604535
1096;13.190932155370572
1097;0.0
1098;0.0
1099;0.0
1100;0.0
1101;0.0
1102;0.0
1103;0.0
1104;0.0
1105;0.0
1106;0.0
1107;0.0
1108;0.0
1109;0.0
1110;0.0
1111;0.0
1112;0.3589250416068298
1113;2.862030768991873
1114;6.751386203753174
1115;10.349619548119762
1116;13.008678638048284
1117;14.184883751386964
1118;13.950350296124238
1119;12.772528444102777
1120;11.05765015657769
1121;0.0
1122;0.0
1123;0.0
1124;0.0
1125;0.0
1126;0.0
1127;0.0
1128;0.0
1129;0.0
1130;0.0
1131;0.0
1132;0.0
1133;0.0
1134;0.0
1135;0.0
1136;0.40923934910308424
1137;2.561120452278241
1138;6.322075978577547
1139;9.996446346676722
1140;12.64730523571372
1141;14.12678214699882
1142;14.101572059449454
1143;11.614689343423324
1144;8.506517603130233
1145;0.0
1146;0.0
1147;0.0
1148;0.0
1149;0.0
1150;0.0
1151;0.0
1152;0.0
1153;0.0
1154;0.0
1155;0.0
1156;0.0
1157;0.0
1158;0.0
1159;0.0
1160;0.4074266603258155
1161;2.942106670186426
1162;6.7535512225271335
1163;10.258352126336849
1164;12.844538283223384
1165;14.255205444519685
1166;14.419441346067535
1167;13.316033172075866
1168;12.37861548437793
1169;0.0
1170;0.0
1171;0.0
1172;0.0
1173;0.0
1174;0.0
1175;0.0
1176;0.0
1177;0.0
1178;0.0
1179;0.0
1180;0.0
1181;0.0
1182;0.0
1183;0.0
1184;0.47995026992043544
1185;2.1694931049751927
1186;4.341437578544685
1187;5.502366703075818
1188;3.252281300913837
1189;3.457238044714378
1190;4.8453124742602665
1191;2.348212878995902
1192;2.07306991856293
1193;0.0
1194;0.0
1195;0.0
1196;0.0
1197;0.0
1198;0.0
1199;0.0
1200;0.0
1201;0.0
1202;0.0
1203;0.0
1204;0.0
1205;0.0
1206;0.0
1207;0.0
1208;0.6083700402842469
1209;1.9344022883894845
1210;3.182880968304354
1211;3.3466296228075336
1212;2.709798400796976
1213;2.4588618865849687
1214;4.157853064365945
1215;1.9909307342934555
1216;1.0326652268820242
1217;0.0
1218;0.0
1219;0.0
1220;0.0
1221;0.0
1222;0.0
1223;0.0
1224;0.0
1225;0.0
1226;0.0
1227;0.0
1228;0.0
1229;0.0
1230;0.0
1231;0.0
1232;0.4810027329450913
1233;2.071205410728332
1234;2.4391002202778025
1235;5.592704186683289
1236;3.807268775867939
1237;1.640791864091103
1238;0.6459862126264336
1239;0.6931046989332844
1240;0.05428457124099897
1241;0.0
1242;0.0
1243;0.0
1244;0.0
1245;0.0
1246;0.0
1247;0.0
1248;0.0
1249;0.0
1250;0.0
1251;0.0
1252;0.0
1253;0.0
1254;0.0
1255;0.0
1256;0.4738671711939502
1257;1.877128804684435
1258;4.093550371360273
1259;7.225349935313667
1260;10.392436258660569
1261;13.618651548114798
1262;15.13359400024259
1263;14.181422449751727
1264;12.404310304815157
1265;0.0
1266;0.0
1267;0.0
1268;0.0
1269;0.0
1270;0.0
1271;0.0
1272;0.0
1273;0.0
1274;0.0
1275;0.0
1276;0.0
1277;0.0
1278;0.0
1279;0.005062057679571558
1280;0.5556143455603607
1281;3.443130015907555
1282;7.321791445114375
1283;10.44679491570244
1284;11.451417537111158
1285;11.701320755193521
1286;11.305416550076227
1287;10.5654996562422
1288;7.452984018103374
1289;0.0
1290;0.0
1291;0.0
1292;0.0
1293;0.0
1294;0.0
1295;0.0
1296;0.0
1297;0.0
1298;0.0
1299;0.0
1300;0.0
1301;0.0
1302;0.0
1303;0.011665515269536172
1304;0.5699116264022315
1305;3.4959643948641834
1306;7.452421429549717
1307;10.993251204645684
1308;13.553808760346236
1309;14.924159391491534
1310;15.058919944964416
1311;13.952309445940097
1312;12.115132186803567
1313;0.0
1314;0.0
1315;0.0
1316;0.0
1317;0.0
1318;0.0
1319;0.0
1320;0.0
1321;0.0
1322;0.0
1323;0.0
1324;0.0
1325;0.0
1326;0.0
1327;0.02865939357950004
1328;0.6466947618128879
1329;3.6914006489095885
1330;7.654101090354503
1331;10.909532590513606
1332;13.21433428341144
1333;15.025790774684642
1334;15.140394241934315
1335;13.984299912200973
1336;12.119756726441265
1337;0.0
1338;0.0
1339;0.0
1340;0.0
1341;0.0
1342;0.0
1343;0.0
1344;0.0
1345;0.0
1346;0.0
1347;0.0
1348;0.0
1349;0.0
1350;0.0
1351;0.03965880760740549
1352;0.6767055915429336
1353;3.7117440039923197
1354;7.6268724855063486
1355;11.266939904673393
1356;13.87682299041436
1357;15.03784684492928
1358;15.348520431909591
1359;14.220900510012273
1360;11.898619443072565
1361;0.0
1362;0.0
1363;0.0
1364;0.0
1365;0.0
1366;0.0
1367;0.0
1368;0.0
1369;0.0
1370;0.0
1371;0.0
1372;0.0
1373;0.0
1374;0.0
1375;0.04596879952588286
1376;0.6528533117671808
1377;3.828725511623754
1378;7.846916052352972
1379;11.37999798645234
1380;13.940611959798524
1381;15.331944042142414
1382;15.479508341186673
1383;14.317220252782056
1384;12.308851500460992
1385;0.0
1386;0.0
1387;0.0
1388;0.0
1389;0.0
1390;0.0
1391;0.0
1392;0.0
1393;0.0
1394;0.0
1395;0.0
1396;0.0
1397;0.0
1398;0.0
1399;0.05658092796755645
1400;0.677688364805347
1401;3.5254901301526638
1402;5.4282452385918365
1403;8.319069977233
1404;9.326997401125121
1405;8.895948035001304
1406;6.914329526707826
1407;4.874390103646534
1408;1.9254780249871504
1409;0.0
1410;0.0
1411;0.0
1412;0.0
1413;0.0
1414;0.0
1415;0.0
1416;0.0
1417;0.0
1418;0.0
1419;0.0
1420;0.0
1421;0.0
1422;0.0
1423;0.021109201187065465
1424;0.690148299988919
1425;2.4300327690129335
1426;4.199577797650417
1427;5.886227696699527
1428;6.896966036068359
1429;8.282431269170612
1430;7.411928274464921
1431;6.000996767430658
1432;3.947254085830862
1433;0.0
1434;0.0
1435;0.0
1436;0.0
1437;0.0
1438;0.0
1439;0.0
1440;0.0
1441;0.0
1442;0.0
1443;0.0
1444;0.0
1445;0.0
1446;0.0
1447;0.0738517037201315
1448;0.7506332387472423
1449;2.4256647093154395
1450;3.885928260826865
1451;5.548371390729344
1452;4.050916683130196
1453;4.3933416846938425
1454;6.334720968959852
1455;4.356162150513671
1456;0.6026146520965253
1457;0.0
1458;0.0
1459;0.0
1460;0.0
1461;0.0
1462;0.0
1463;0.0
1464;0.0
1465;0.0
1466;0.0
1467;0.0
1468;0.0
1469;0.0
1470;0.0
1471;0.0
1472;0.01315985179678344
1473;0.1810392789594489
1474;0.415553700344379
1475;0.5453994167892713
1476;0.7806519667058318
1477;0.9087004993752061
1478;1.1792261647301505
1479;0.3642119636694271
1480;0.03812744550923459
1481;0.0
1482;0.0
1483;0.0
1484;0.0
1485;0.0
1486;0.0
1487;0.0
1488;0.0
1489;0.0
1490;0.0
1491;0.0
1492;0.0
1493;0.0
1494;0.0
1495;0.0881201727542559
1496;0.7840413757528213
1497;2.9221828671843553
1498;4.740424271404904
1499;7.37162241039373
1500;8.46124281919701
1501;5.873133006363996
1502;5.687550029171289
1503;7.312888168008079
1504;5.821750719828529
1505;0.0
1506;0.0
1507;0.0
1508;0.0
1509;0.0
1510;0.0
1511;0.0
1512;0.0
1513;0.0
1514;0.0
1515;0.0
1516;0.0
1517;0.0
1518;0.0
1519;0.09411840098218699
1520;0.7851129162552859
1521;3.5498633419086287
1522;5.976445113093634
1523;6.497600589827146
1524;6.565163767221909
1525;7.856518951908279
1526;7.000941642118034
1527;6.438917350812724
1528;6.051223912964811
1529;0.0
1530;0.0
1531;0.0
1532;0.0
1533;0.0
1534;0.0
1535;0.0
1536;0.0
1537;0.0
1538;0.0
1539;0.0
1540;0.0
1541;0.0
1542;0.0
1543;0.07396564914709784
1544;0.4879994270586878
1545;1.1256237653084342
1546;2.386346078116569
1547;2.3826542923554377
1548;3.731718440443376
1549;4.302232506090892
1550;4.264128671086924
1551;3.3850726639576325
1552;2.6324072317612783
1553;0.0
1554;0.0
1555;0.0
1556;0.0
1557;0.0
1558;0.0
1559;0.0
1560;0.0
1561;0.0
1562;0.0
1563;0.0
1564;0.0
1565;0.0
1566;0.0
1567;0.0621776642874042
1568;0.5748937637757856
1569;1.7940279915112183
1570;2.0004664873840947
1571;3.8721677315871768
1572;10.011909202276446
1573;10.628751769318049
1574;12.029355157277418
1575;10.827077547370315
1576;9.37803763338461
1577;0.0
1578;0.0
1579;0.0
1580;0.0
1581;0.0
1582;0.0
1583;0.0
1584;0.0
1585;0.0
1586;0.0
1587;0.0
1588;0.0
1589;0.0
1590;0.0
1591;0.001464369787686195
1592;0.2405557143319698
1593;2.055915802874519
1594;6.645950641657045
1595;10.458183943871248
1596;12.062409159476642
1597;13.605892997583917
1598;13.572381436943077
1599;14.208964173597103
1600;12.386393326220814
1601;0.0
1602;0.0
1603;0.0
1604;0.0
1605;0.0
1606;0.0
1607;0.0
1608;0.0
1609;0.0
1610;0.0
1611;0.0
1612;0.0
1613;0.0
1614;0.0
1615;0.12939403966210875
1616;1.0116334687082364
1617;3.659137381715106
1618;5.158290823019126
1619;8.391586603526374
1620;7.897277978223646
1621;6.803562406417496
1622;6.2905542138131585
1623;4.1115356746864045
1624;3.153874822689414
1625;0.7201339571114972
1626;0.0
1627;0.0
1628;0.0
1629;0.0
1630;0.0
1631;0.0
1632;0.0
1633;0.0
1634;0.0
1635;0.0
1636;0.0
1637;0.0
1638;0.0
1639;0.3757587337649937
1640;1.4703155266917247
1641;2.6910731121530223
1642;4.495366194908554
1643;6.337517504660919
1644;5.085286851866862
1645;3.690297873570651
1646;2.158701631824736
1647;1.124078910272395
1648;0.6511825056977322
1649;0.06269539267118761
1650;0.0
1651;0.0
1652;0.0
1653;0.0
1654;0.0
1655;0.0
1656;0.0
1657;0.0
1658;0.0
1659;0.0
1660;0.0
1661;0.0
1662;0.0
1663;0.19161835021589335
1664;1.0746325795989005
1665;2.4485521481006733
1666;4.148175437705892
1667;5.716020598053955
1668;7.4655535552145995
1669;6.953540333478197
1670;6.245103050788749
1671;5.762651029534796
1672;2.1870312075432
1673;1.4536445403300855
1674;0.0
1675;0.0
1676;0.0
1677;0.0
1678;0.0
1679;0.0
1680;0.0
1681;0.0
1682;0.0
1683;0.0
1684;0.0
1685;0.0
1686;0.0
1687;0.4560688339355417
1688;1.7096414289179669
1689;3.3096669643589642
1690;4.438266223253278
1691;4.560929648620597
1692;4.422395972874654
1693;2.110239121165255
1694;3.3541760080795435
1695;2.2629039088808707
1696;1.0844352741655632
1697;0.8979600197256891
1698;0.0
1699;0.0
1700;0.0
1701;0.0
1702;0.0
1703;0.0
1704;0.0
1705;0.0
1706;0.0
1707;0.0
1708;0.0
1709;0.0
1710;0.0
1711;0.21986333921284154
1712;1.050701916821947
1713;1.871386557874221
1714;5.170120154576373
1715;4.603518558090781
1716;6.608740003194641
1717;8.627287237100676
1718;6.490460251924717
1719;4.25143310935061
1720;2.5184043697242022
1721;1.8685673507580445
1722;0.0
1723;0.0
1724;0.0
1725;0.0
1726;0.0
1727;0.0
1728;0.0
1729;0.0
1730;0.0
1731;0.0
1732;0.0
1733;0.0
1734;0.0
1735;0.28707677318993613
1736;1.3176108767103893
1737;2.391343939879536
1738;1.9030395322336997
1739;1.7281156803973428
1740;1.8344328361345146
1741;1.381279945260577
1742;1.2261849403940748
1743;0.6169812400494104
