id;datetime;heating_network_id;heating_network_name;actual_total_load;ambient_temperature
1;01.01.2017 00:00;1;Hamburg;125.544;276.73
2;01.01.2017 01:00;1;Hamburg;132.026;276.94
3;01.01.2017 02:00;1;Hamburg;134.062;277.08
4;01.01.2017 03:00;1;Hamburg;144.061;277.2
5;01.01.2017 04:00;1;Hamburg;179.591;277.3
6;01.01.2017 05:00;1;Hamburg;266.867;277.48
7;01.01.2017 06:00;1;Hamburg;290.649;277.29
8;01.01.2017 07:00;1;Hamburg;280.959;277.28
9;01.01.2017 08:00;1;Hamburg;270.625;277.07
10;01.01.2017 09:00;1;Hamburg;263.358;277.14
11;01.01.2017 10:00;1;Hamburg;253.636;277.13
12;01.01.2017 11:00;1;Hamburg;245.044;277.28
13;01.01.2017 12:00;1;Hamburg;241.787;277.21
14;01.01.2017 13:00;1;Hamburg;239.081;277.04
15;01.01.2017 14:00;1;Hamburg;241.512;276.79
16;01.01.2017 15:00;1;Hamburg;243.299;276.58
17;01.01.2017 16:00;1;Hamburg;254.093;276.6
18;01.01.2017 17:00;1;Hamburg;264.521;276.72
19;01.01.2017 18:00;1;Hamburg;269.153;276.3
20;01.01.2017 19:00;1;Hamburg;269.312;276.09
21;01.01.2017 20:00;1;Hamburg;263.549;275.51
22;01.01.2017 21:00;1;Hamburg;239.072;275.18
23;01.01.2017 22:00;1;Hamburg;194.431;274.84
24;01.01.2017 23:00;1;Hamburg;145.408;274.84
25;02.01.2017 00:00;1;Hamburg;132.375;274.93
26;02.01.2017 01:00;1;Hamburg;139.204;275.08
27;02.01.2017 02:00;1;Hamburg;141.379;275.33
28;02.01.2017 03:00;1;Hamburg;151.951;275.77
29;02.01.2017 04:00;1;Hamburg;189.218;275.54
30;02.01.2017 05:00;1;Hamburg;281.046;274.92
31;02.01.2017 06:00;1;Hamburg;306.285;274.42
32;02.01.2017 07:00;1;Hamburg;295.887;274.34
33;02.01.2017 08:00;1;Hamburg;285.143;273.95
34;02.01.2017 09:00;1;Hamburg;277.445;274.16
35;02.01.2017 10:00;1;Hamburg;267.223;274.85
36;02.01.2017 11:00;1;Hamburg;258.15;275.05
37;02.01.2017 12:00;1;Hamburg;254.706;275.36
38;02.01.2017 13:00;1;Hamburg;251.967;276.01
39;02.01.2017 14:00;1;Hamburg;254.539;276.3
40;02.01.2017 15:00;1;Hamburg;256.533;275.42
41;02.01.2017 16:00;1;Hamburg;267.93;274.95
42;02.01.2017 17:00;1;Hamburg;278.876;274.85
43;02.01.2017 18:00;1;Hamburg;283.743;275.04
44;02.01.2017 19:00;1;Hamburg;283.874;275.14
45;02.01.2017 20:00;1;Hamburg;277.687;274.72
46;02.01.2017 21:00;1;Hamburg;251.845;275.27
47;02.01.2017 22:00;1;Hamburg;204.732;275.58
48;02.01.2017 23:00;1;Hamburg;153.188;275.59
49;03.01.2017 00:00;1;Hamburg;124.496;275.37
50;03.01.2017 01:00;1;Hamburg;130.925;275.57
51;03.01.2017 02:00;1;Hamburg;132.94;275.6
52;03.01.2017 03:00;1;Hamburg;142.85;275.78
53;03.01.2017 04:00;1;Hamburg;178.114;276.14
54;03.01.2017 05:00;1;Hamburg;264.691;276.32
55;03.01.2017 06:00;1;Hamburg;288.251;276.46
56;03.01.2017 07:00;1;Hamburg;278.669;276.39
57;03.01.2017 08:00;1;Hamburg;268.398;276.54
58;03.01.2017 09:00;1;Hamburg;261.198;276.8
59;03.01.2017 10:00;1;Hamburg;251.552;277.33
60;03.01.2017 11:00;1;Hamburg;243.033;277.73
61;03.01.2017 12:00;1;Hamburg;239.805;277.92
62;03.01.2017 13:00;1;Hamburg;237.104;278.09
63;03.01.2017 14:00;1;Hamburg;239.514;278.11
64;03.01.2017 15:00;1;Hamburg;241.269;277.85
65;03.01.2017 16:00;1;Hamburg;251.971;277.94
66;03.01.2017 17:00;1;Hamburg;262.319;278.24
67;03.01.2017 18:00;1;Hamburg;266.915;278.69
68;03.01.2017 19:00;1;Hamburg;267.079;279.34
69;03.01.2017 20:00;1;Hamburg;261.381;279.86
70;03.01.2017 21:00;1;Hamburg;237.112;280.55
71;03.01.2017 22:00;1;Hamburg;192.85;280.57
72;03.01.2017 23:00;1;Hamburg;144.215;280.58
73;04.01.2017 00:00;1;Hamburg;124.369;278.48
74;04.01.2017 01:00;1;Hamburg;130.792;278.49
75;04.01.2017 02:00;1;Hamburg;132.804;278.36
76;04.01.2017 03:00;1;Hamburg;142.704;278.32
77;04.01.2017 04:00;1;Hamburg;177.936;278.52
78;04.01.2017 05:00;1;Hamburg;264.429;277.92
79;04.01.2017 06:00;1;Hamburg;287.961;277.77
80;04.01.2017 07:00;1;Hamburg;278.393;277.84
81;04.01.2017 08:00;1;Hamburg;268.129;277.64
82;04.01.2017 09:00;1;Hamburg;260.937;278.28
83;04.01.2017 10:00;1;Hamburg;251.3;277.26
84;04.01.2017 11:00;1;Hamburg;242.791;277.76
85;04.01.2017 12:00;1;Hamburg;239.566;278.61
86;04.01.2017 13:00;1;Hamburg;236.865;278.61
87;04.01.2017 14:00;1;Hamburg;239.273;277.8
88;04.01.2017 15:00;1;Hamburg;241.024;276.76
89;04.01.2017 16:00;1;Hamburg;251.715;275.69
90;04.01.2017 17:00;1;Hamburg;262.054;275.85
91;04.01.2017 18:00;1;Hamburg;266.645;275.09
92;04.01.2017 19:00;1;Hamburg;266.809;274.43
93;04.01.2017 20:00;1;Hamburg;261.119;274
94;04.01.2017 21:00;1;Hamburg;236.876;273.62
95;04.01.2017 22:00;1;Hamburg;192.659;273.23
96;04.01.2017 23:00;1;Hamburg;144.071;272.78
97;05.01.2017 00:00;1;Hamburg;170.58;272.34
98;05.01.2017 01:00;1;Hamburg;175.04;272.46
99;05.01.2017 02:00;1;Hamburg;178.122;272.02
100;05.01.2017 03:00;1;Hamburg;189.991;271.4
101;05.01.2017 04:00;1;Hamburg;229.406;271.09
102;05.01.2017 05:00;1;Hamburg;323.289;270.55
103;05.01.2017 06:00;1;Hamburg;350.432;270.47
104;05.01.2017 07:00;1;Hamburg;332.386;270.38
105;05.01.2017 08:00;1;Hamburg;329.104;270.17
106;05.01.2017 09:00;1;Hamburg;322.431;270.57
107;05.01.2017 10:00;1;Hamburg;311.67;270.91
108;05.01.2017 11:00;1;Hamburg;301.732;271.16
109;05.01.2017 12:00;1;Hamburg;298.381;271.2
110;05.01.2017 13:00;1;Hamburg;291.278;271.37
111;05.01.2017 14:00;1;Hamburg;294.034;270.84
112;05.01.2017 15:00;1;Hamburg;295.768;270.02
113;05.01.2017 16:00;1;Hamburg;309.151;269.18
114;05.01.2017 17:00;1;Hamburg;318.184;268.79
115;05.01.2017 18:00;1;Hamburg;321.519;268.17
116;05.01.2017 19:00;1;Hamburg;319.385;267.83
117;05.01.2017 20:00;1;Hamburg;310.722;266.87
118;05.01.2017 21:00;1;Hamburg;282.414;266.38
119;05.01.2017 22:00;1;Hamburg;238.723;265.99
120;05.01.2017 23:00;1;Hamburg;183.504;265.55
121;06.01.2017 00:00;1;Hamburg;198.563;264.98
122;06.01.2017 01:00;1;Hamburg;203.709;264.65
123;06.01.2017 02:00;1;Hamburg;207.395;264.07
124;06.01.2017 03:00;1;Hamburg;221.257;263.69
125;06.01.2017 04:00;1;Hamburg;266.458;263.84
126;06.01.2017 05:00;1;Hamburg;374.758;263.52
127;06.01.2017 06:00;1;Hamburg;406.954;263.33
128;06.01.2017 07:00;1;Hamburg;385.401;263.3
129;06.01.2017 08:00;1;Hamburg;382.083;263.4
130;06.01.2017 09:00;1;Hamburg;374.239;264.8
131;06.01.2017 10:00;1;Hamburg;361.854;267.57
132;06.01.2017 11:00;1;Hamburg;350.224;268.91
133;06.01.2017 12:00;1;Hamburg;346.31;269.38
134;06.01.2017 13:00;1;Hamburg;338.38;269.73
135;06.01.2017 14:00;1;Hamburg;341.65;269.64
136;06.01.2017 15:00;1;Hamburg;343.978;269.16
137;06.01.2017 16:00;1;Hamburg;359.61;268.02
138;06.01.2017 17:00;1;Hamburg;369.895;267.41
139;06.01.2017 18:00;1;Hamburg;373.703;267.72
140;06.01.2017 19:00;1;Hamburg;371.073;267.89
141;06.01.2017 20:00;1;Hamburg;360.676;268.07
142;06.01.2017 21:00;1;Hamburg;327.652;268.13
143;06.01.2017 22:00;1;Hamburg;276.774;268.05
144;06.01.2017 23:00;1;Hamburg;213.155;268.04
145;07.01.2017 00:00;1;Hamburg;192.854;268.41
146;07.01.2017 01:00;1;Hamburg;197.86;268.99
147;07.01.2017 02:00;1;Hamburg;201.424;269.4
148;07.01.2017 03:00;1;Hamburg;214.879;269.45
149;07.01.2017 04:00;1;Hamburg;258.9;269.87
150;07.01.2017 05:00;1;Hamburg;364.262;270.22
151;07.01.2017 06:00;1;Hamburg;395.421;270.3
152;07.01.2017 07:00;1;Hamburg;374.584;270.27
153;07.01.2017 08:00;1;Hamburg;371.274;270.22
154;07.01.2017 09:00;1;Hamburg;363.67;270.39
155;07.01.2017 10:00;1;Hamburg;351.616;270.74
156;07.01.2017 11:00;1;Hamburg;340.332;271.17
157;07.01.2017 12:00;1;Hamburg;336.533;271.61
158;07.01.2017 13:00;1;Hamburg;328.771;272.1
159;07.01.2017 14:00;1;Hamburg;331.936;272.32
160;07.01.2017 15:00;1;Hamburg;334.142;272.65
161;07.01.2017 16:00;1;Hamburg;349.315;272.72
162;07.01.2017 17:00;1;Hamburg;359.345;273.14
163;07.01.2017 18:00;1;Hamburg;363.057;273.3
164;07.01.2017 19:00;1;Hamburg;360.528;273.28
165;07.01.2017 20:00;1;Hamburg;350.485;273.5
166;07.01.2017 21:00;1;Hamburg;318.423;273.52
167;07.01.2017 22:00;1;Hamburg;269.014;273.52
168;07.01.2017 23:00;1;Hamburg;207.106;274.2
169;08.01.2017 00:00;1;Hamburg;175.565;273.9
170;08.01.2017 01:00;1;Hamburg;180.147;274.05
171;08.01.2017 02:00;1;Hamburg;183.337;274.39
172;08.01.2017 03:00;1;Hamburg;195.56;274.58
173;08.01.2017 04:00;1;Hamburg;236.007;274.62
174;08.01.2017 05:00;1;Hamburg;332.46;274.6
175;08.01.2017 06:00;1;Hamburg;360.497;274.73
176;08.01.2017 07:00;1;Hamburg;341.827;274.82
177;08.01.2017 08:00;1;Hamburg;338.54;274.86
178;08.01.2017 09:00;1;Hamburg;331.659;274.97
179;08.01.2017 10:00;1;Hamburg;320.609;275.09
180;08.01.2017 11:00;1;Hamburg;310.37;275.22
181;08.01.2017 12:00;1;Hamburg;306.919;275.26
182;08.01.2017 13:00;1;Hamburg;299.668;275.5
183;08.01.2017 14:00;1;Hamburg;302.515;275.73
184;08.01.2017 15:00;1;Hamburg;304.355;275.56
185;08.01.2017 16:00;1;Hamburg;318.137;275.14
186;08.01.2017 17:00;1;Hamburg;327.394;274.99
187;08.01.2017 18:00;1;Hamburg;330.814;274.9
188;08.01.2017 19:00;1;Hamburg;328.591;274.76
189;08.01.2017 20:00;1;Hamburg;319.619;274.69
190;08.01.2017 21:00;1;Hamburg;290.472;274.44
191;08.01.2017 22:00;1;Hamburg;245.504;274.33
192;08.01.2017 23:00;1;Hamburg;188.786;274.03
193;09.01.2017 00:00;1;Hamburg;149.726;273.9
194;09.01.2017 01:00;1;Hamburg;157.431;273.87
195;09.01.2017 02:00;1;Hamburg;159.962;273.96
196;09.01.2017 03:00;1;Hamburg;171.991;274.1
197;09.01.2017 04:00;1;Hamburg;213.665;274.22
198;09.01.2017 05:00;1;Hamburg;317.043;274.21
199;09.01.2017 06:00;1;Hamburg;346.036;274.45
200;09.01.2017 07:00;1;Hamburg;333.828;274.35
201;09.01.2017 08:00;1;Hamburg;322.036;274.41
202;09.01.2017 09:00;1;Hamburg;313.234;274.78
203;09.01.2017 10:00;1;Hamburg;301.74;274.79
204;09.01.2017 11:00;1;Hamburg;291.447;275.04
205;09.01.2017 12:00;1;Hamburg;287.525;275.23
206;09.01.2017 13:00;1;Hamburg;284.701;275.56
207;09.01.2017 14:00;1;Hamburg;287.632;275.34
208;09.01.2017 15:00;1;Hamburg;290.155;275.16
209;09.01.2017 16:00;1;Hamburg;303.086;274.69
210;09.01.2017 17:00;1;Hamburg;315.348;274.42
211;09.01.2017 18:00;1;Hamburg;320.811;274.15
212;09.01.2017 19:00;1;Hamburg;320.871;274.07
213;09.01.2017 20:00;1;Hamburg;313.604;274.08
214;09.01.2017 21:00;1;Hamburg;284.289;274.17
215;09.01.2017 22:00;1;Hamburg;230.874;274.48
216;09.01.2017 23:00;1;Hamburg;172.94;274.76
217;10.01.2017 00:00;1;Hamburg;140.293;274.71
218;10.01.2017 01:00;1;Hamburg;147.522;274.95
219;10.01.2017 02:00;1;Hamburg;149.86;274.77
220;10.01.2017 03:00;1;Hamburg;161.097;274.66
221;10.01.2017 04:00;1;Hamburg;200.376;274.48
222;10.01.2017 05:00;1;Hamburg;297.476;274.45
223;10.01.2017 06:00;1;Hamburg;324.419;274.73
224;10.01.2017 07:00;1;Hamburg;313.197;274.78
225;10.01.2017 08:00;1;Hamburg;301.976;274.83
226;10.01.2017 09:00;1;Hamburg;293.775;275.23
227;10.01.2017 10:00;1;Hamburg;282.973;275.59
228;10.01.2017 11:00;1;Hamburg;273.344;275.93
229;10.01.2017 12:00;1;Hamburg;269.682;276.41
230;10.01.2017 13:00;1;Hamburg;266.904;276.41
231;10.01.2017 14:00;1;Hamburg;269.639;276.51
232;10.01.2017 15:00;1;Hamburg;271.874;276.4
233;10.01.2017 16:00;1;Hamburg;283.971;276.28
234;10.01.2017 17:00;1;Hamburg;295.518;275.97
235;10.01.2017 18:00;1;Hamburg;300.657;275.71
236;10.01.2017 19:00;1;Hamburg;300.755;275.69
237;10.01.2017 20:00;1;Hamburg;294.076;275.55
238;10.01.2017 21:00;1;Hamburg;266.65;275.7
239;10.01.2017 22:00;1;Hamburg;216.666;275.7
240;10.01.2017 23:00;1;Hamburg;162.204;275.57
241;11.01.2017 00:00;1;Hamburg;129.54;275.47
242;11.01.2017 01:00;1;Hamburg;136.225;275.64
243;11.01.2017 02:00;1;Hamburg;138.343;275.69
244;11.01.2017 03:00;1;Hamburg;148.677;275.76
245;11.01.2017 04:00;1;Hamburg;185.224;275.75
246;11.01.2017 05:00;1;Hamburg;275.163;275.91
247;11.01.2017 06:00;1;Hamburg;299.796;276.35
248;11.01.2017 07:00;1;Hamburg;289.692;276.39
249;11.01.2017 08:00;1;Hamburg;279.118;276.62
250;11.01.2017 09:00;1;Hamburg;271.599;276.54
251;11.01.2017 10:00;1;Hamburg;261.585;276.81
252;11.01.2017 11:00;1;Hamburg;252.711;277.17
253;11.01.2017 12:00;1;Hamburg;249.345;277.67
254;11.01.2017 13:00;1;Hamburg;246.619;278.54
255;11.01.2017 14:00;1;Hamburg;249.133;279.1
256;11.01.2017 15:00;1;Hamburg;251.041;279.38
257;11.01.2017 16:00;1;Hamburg;262.188;279.43
258;11.01.2017 17:00;1;Hamburg;272.919;278.32
259;11.01.2017 18:00;1;Hamburg;277.689;277.67
260;11.01.2017 19:00;1;Hamburg;277.831;277.88
261;11.01.2017 20:00;1;Hamburg;271.82;277.43
262;11.01.2017 21:00;1;Hamburg;246.544;277.15
263;11.01.2017 22:00;1;Hamburg;200.458;277.05
264;11.01.2017 23:00;1;Hamburg;149.96;277.03
265;12.01.2017 00:00;1;Hamburg;126.868;276.98
266;12.01.2017 01:00;1;Hamburg;133.417;276.8
267;12.01.2017 02:00;1;Hamburg;135.48;276.21
268;12.01.2017 03:00;1;Hamburg;145.59;275.98
269;12.01.2017 04:00;1;Hamburg;181.457;275.96
270;12.01.2017 05:00;1;Hamburg;269.615;276.05
271;12.01.2017 06:00;1;Hamburg;293.678;276.29
272;12.01.2017 07:00;1;Hamburg;283.851;276.32
273;12.01.2017 08:00;1;Hamburg;273.438;276.38
274;12.01.2017 09:00;1;Hamburg;266.088;276.83
275;12.01.2017 10:00;1;Hamburg;256.269;277.21
276;12.01.2017 11:00;1;Hamburg;247.583;277.75
277;12.01.2017 12:00;1;Hamburg;244.29;278.13
278;12.01.2017 13:00;1;Hamburg;241.578;278.32
279;12.01.2017 14:00;1;Hamburg;244.036;277.38
280;12.01.2017 15:00;1;Hamburg;245.863;277.28
281;12.01.2017 16:00;1;Hamburg;256.774;277.04
282;12.01.2017 17:00;1;Hamburg;267.303;276.51
283;12.01.2017 18:00;1;Hamburg;271.981;276.05
284;12.01.2017 19:00;1;Hamburg;272.134;276.3
285;12.01.2017 20:00;1;Hamburg;266.289;276.46
286;12.01.2017 21:00;1;Hamburg;241.547;276.39
287;12.01.2017 22:00;1;Hamburg;196.428;276.07
288;12.01.2017 23:00;1;Hamburg;146.916;275.82
289;13.01.2017 00:00;1;Hamburg;134.872;275.66
290;13.01.2017 01:00;1;Hamburg;141.827;275.36
291;13.01.2017 02:00;1;Hamburg;144.054;274.83
292;13.01.2017 03:00;1;Hamburg;154.836;273.76
293;13.01.2017 04:00;1;Hamburg;192.737;273.68
294;13.01.2017 05:00;1;Hamburg;286.228;273.7
295;13.01.2017 06:00;1;Hamburg;312.003;273.6
296;13.01.2017 07:00;1;Hamburg;301.345;273.79
297;13.01.2017 08:00;1;Hamburg;290.451;273.83
298;13.01.2017 09:00;1;Hamburg;282.594;274.24
299;13.01.2017 10:00;1;Hamburg;272.19;274.39
300;13.01.2017 11:00;1;Hamburg;262.941;274.21
301;13.01.2017 12:00;1;Hamburg;259.429;275.64
302;13.01.2017 13:00;1;Hamburg;256.677;276.5
303;13.01.2017 14:00;1;Hamburg;259.301;276.8
304;13.01.2017 15:00;1;Hamburg;261.37;276.28
305;13.01.2017 16:00;1;Hamburg;272.988;274.73
306;13.01.2017 17:00;1;Hamburg;284.123;274.38
307;13.01.2017 18:00;1;Hamburg;289.077;274.06
308;13.01.2017 19:00;1;Hamburg;289.197;273.89
309;13.01.2017 20:00;1;Hamburg;282.855;274.2
310;13.01.2017 21:00;1;Hamburg;256.513;273.89
311;13.01.2017 22:00;1;Hamburg;208.496;274.01
312;13.01.2017 23:00;1;Hamburg;156.032;273.76
313;14.01.2017 00:00;1;Hamburg;139.588;273.78
314;14.01.2017 01:00;1;Hamburg;146.782;273.79
315;14.01.2017 02:00;1;Hamburg;149.105;273.83
316;14.01.2017 03:00;1;Hamburg;160.283;273.9
317;14.01.2017 04:00;1;Hamburg;199.382;274.12
318;14.01.2017 05:00;1;Hamburg;296.013;274.18
319;14.01.2017 06:00;1;Hamburg;322.804;274.03
320;14.01.2017 07:00;1;Hamburg;311.655;274.41
321;14.01.2017 08:00;1;Hamburg;300.477;274.61
322;14.01.2017 09:00;1;Hamburg;292.321;274.92
323;14.01.2017 10:00;1;Hamburg;281.571;275.46
324;14.01.2017 11:00;1;Hamburg;271.991;275.76
325;14.01.2017 12:00;1;Hamburg;268.349;275.63
326;14.01.2017 13:00;1;Hamburg;265.574;275.35
327;14.01.2017 14:00;1;Hamburg;268.295;275.31
328;14.01.2017 15:00;1;Hamburg;270.508;274.76
329;14.01.2017 16:00;1;Hamburg;282.543;274.33
330;14.01.2017 17:00;1;Hamburg;294.036;274.27
331;14.01.2017 18:00;1;Hamburg;299.151;274.18
332;14.01.2017 19:00;1;Hamburg;299.252;273.74
333;14.01.2017 20:00;1;Hamburg;292.617;274.11
334;14.01.2017 21:00;1;Hamburg;265.332;273.81
335;14.01.2017 22:00;1;Hamburg;215.604;273.9
336;14.01.2017 23:00;1;Hamburg;161.401;274.02
337;15.01.2017 00:00;1;Hamburg;148.819;274.2
338;15.01.2017 01:00;1;Hamburg;156.479;273.88
339;15.01.2017 02:00;1;Hamburg;158.992;274.11
340;15.01.2017 03:00;1;Hamburg;170.944;273.8
341;15.01.2017 04:00;1;Hamburg;212.388;273.26
342;15.01.2017 05:00;1;Hamburg;315.163;272.81
343;15.01.2017 06:00;1;Hamburg;343.958;273.14
344;15.01.2017 07:00;1;Hamburg;331.845;272.97
345;15.01.2017 08:00;1;Hamburg;320.108;273.17
346;15.01.2017 09:00;1;Hamburg;311.363;273.69
347;15.01.2017 10:00;1;Hamburg;299.936;273.98
348;15.01.2017 11:00;1;Hamburg;289.707;274.48
349;15.01.2017 12:00;1;Hamburg;285.81;274.86
350;15.01.2017 13:00;1;Hamburg;282.99;275.23
351;15.01.2017 14:00;1;Hamburg;285.902;275.02
352;15.01.2017 15:00;1;Hamburg;288.398;274.71
353;15.01.2017 16:00;1;Hamburg;301.249;273.18
354;15.01.2017 17:00;1;Hamburg;313.442;272.02
355;15.01.2017 18:00;1;Hamburg;318.874;271.43
356;15.01.2017 19:00;1;Hamburg;318.938;270.8
357;15.01.2017 20:00;1;Hamburg;311.727;270.2
358;15.01.2017 21:00;1;Hamburg;282.594;269.94
359;15.01.2017 22:00;1;Hamburg;229.509;269.3
360;15.01.2017 23:00;1;Hamburg;171.908;268.9
361;16.01.2017 00:00;1;Hamburg;182.258;268.58
362;16.01.2017 01:00;1;Hamburg;187.004;267.89
363;16.01.2017 02:00;1;Hamburg;190.338;267.93
364;16.01.2017 03:00;1;Hamburg;203.039;267.51
365;16.01.2017 04:00;1;Hamburg;244.869;267.28
366;16.01.2017 05:00;1;Hamburg;344.773;267.42
367;16.01.2017 06:00;1;Hamburg;374.015;267.45
368;16.01.2017 07:00;1;Hamburg;354.507;267.31
369;16.01.2017 08:00;1;Hamburg;351.211;267.02
370;16.01.2017 09:00;1;Hamburg;344.05;269.43
371;16.01.2017 10:00;1;Hamburg;332.612;271.05
372;16.01.2017 11:00;1;Hamburg;321.968;272.64
373;16.01.2017 12:00;1;Hamburg;318.383;273.68
374;16.01.2017 13:00;1;Hamburg;310.934;274.33
375;16.01.2017 14:00;1;Hamburg;313.904;274.57
376;16.01.2017 15:00;1;Hamburg;315.885;274.19
377;16.01.2017 16:00;1;Hamburg;330.206;272.77
378;16.01.2017 17:00;1;Hamburg;339.762;271.7
379;16.01.2017 18:00;1;Hamburg;343.295;270.76
380;16.01.2017 19:00;1;Hamburg;340.954;269.96
381;16.01.2017 20:00;1;Hamburg;331.567;269.67
382;16.01.2017 21:00;1;Hamburg;301.292;269.25
383;16.01.2017 22:00;1;Hamburg;254.607;268.72
384;16.01.2017 23:00;1;Hamburg;195.878;268.63
385;17.01.2017 00:00;1;Hamburg;188.083;268.37
386;17.01.2017 01:00;1;Hamburg;192.972;268.08
387;17.01.2017 02:00;1;Hamburg;196.432;268.21
388;17.01.2017 03:00;1;Hamburg;209.548;268.18
389;17.01.2017 04:00;1;Hamburg;252.583;267.64
390;17.01.2017 05:00;1;Hamburg;355.488;267.31
391;17.01.2017 06:00;1;Hamburg;385.782;267.1
392;17.01.2017 07:00;1;Hamburg;365.544;266.89
393;17.01.2017 08:00;1;Hamburg;362.241;267.92
394;17.01.2017 09:00;1;Hamburg;354.836;269.22
395;17.01.2017 10:00;1;Hamburg;343.059;270.68
396;17.01.2017 11:00;1;Hamburg;332.064;272.08
397;17.01.2017 12:00;1;Hamburg;328.361;273.14
398;17.01.2017 13:00;1;Hamburg;320.74;273.9
399;17.01.2017 14:00;1;Hamburg;323.817;274.3
400;17.01.2017 15:00;1;Hamburg;325.922;273.81
401;17.01.2017 16:00;1;Hamburg;340.711;273.04
402;17.01.2017 17:00;1;Hamburg;350.528;272.58
403;17.01.2017 18:00;1;Hamburg;354.159;272.16
404;17.01.2017 19:00;1;Hamburg;351.715;271.58
405;17.01.2017 20:00;1;Hamburg;341.967;271.37
406;17.01.2017 21:00;1;Hamburg;310.71;271.23
407;17.01.2017 22:00;1;Hamburg;262.528;271.19
408;17.01.2017 23:00;1;Hamburg;202.051;270.82
409;18.01.2017 00:00;1;Hamburg;189.191;270.38
410;18.01.2017 01:00;1;Hamburg;194.108;269.59
411;18.01.2017 02:00;1;Hamburg;197.592;269.54
412;18.01.2017 03:00;1;Hamburg;210.786;269.45
413;18.01.2017 04:00;1;Hamburg;254.05;269.48
414;18.01.2017 05:00;1;Hamburg;357.526;269.44
415;18.01.2017 06:00;1;Hamburg;388.021;269.59
416;18.01.2017 07:00;1;Hamburg;367.644;269.74
417;18.01.2017 08:00;1;Hamburg;364.339;269.9
418;18.01.2017 09:00;1;Hamburg;356.888;270.34
419;18.01.2017 10:00;1;Hamburg;345.047;270.87
420;18.01.2017 11:00;1;Hamburg;333.984;271.31
421;18.01.2017 12:00;1;Hamburg;330.259;271.51
422;18.01.2017 13:00;1;Hamburg;322.605;271.82
423;18.01.2017 14:00;1;Hamburg;325.703;272.31
424;18.01.2017 15:00;1;Hamburg;327.831;272.42
425;18.01.2017 16:00;1;Hamburg;342.709;272.08
426;18.01.2017 17:00;1;Hamburg;352.576;271.94
427;18.01.2017 18:00;1;Hamburg;356.225;271.68
428;18.01.2017 19:00;1;Hamburg;353.762;271.62
429;18.01.2017 20:00;1;Hamburg;343.946;271.33
430;18.01.2017 21:00;1;Hamburg;312.502;271.26
431;18.01.2017 22:00;1;Hamburg;264.035;271.6
432;18.01.2017 23:00;1;Hamburg;203.225;271.61
433;19.01.2017 00:00;1;Hamburg;181.608;271.3
434;19.01.2017 01:00;1;Hamburg;186.338;270.36
435;19.01.2017 02:00;1;Hamburg;189.658;270.7
436;19.01.2017 03:00;1;Hamburg;202.313;271.15
437;19.01.2017 04:00;1;Hamburg;244.009;271.52
438;19.01.2017 05:00;1;Hamburg;343.578;271.64
439;19.01.2017 06:00;1;Hamburg;372.702;271.66
440;19.01.2017 07:00;1;Hamburg;353.275;271.74
441;19.01.2017 08:00;1;Hamburg;349.981;271.77
442;19.01.2017 09:00;1;Hamburg;342.847;272.05
443;19.01.2017 10:00;1;Hamburg;331.446;272.68
444;19.01.2017 11:00;1;Hamburg;320.842;273.37
445;19.01.2017 12:00;1;Hamburg;317.27;273.98
446;19.01.2017 13:00;1;Hamburg;309.84;274.56
447;19.01.2017 14:00;1;Hamburg;312.798;274.75
448;19.01.2017 15:00;1;Hamburg;314.766;274.72
449;19.01.2017 16:00;1;Hamburg;329.034;274.37
450;19.01.2017 17:00;1;Hamburg;338.561;273.79
451;19.01.2017 18:00;1;Hamburg;342.083;273.27
452;19.01.2017 19:00;1;Hamburg;339.754;273.25
453;19.01.2017 20:00;1;Hamburg;330.407;273.3
454;19.01.2017 21:00;1;Hamburg;300.242;273.16
455;19.01.2017 22:00;1;Hamburg;253.723;272.92
456;19.01.2017 23:00;1;Hamburg;195.189;273.05
457;20.01.2017 00:00;1;Hamburg;171.517;273.26
458;20.01.2017 01:00;1;Hamburg;176;272.77
459;20.01.2017 02:00;1;Hamburg;179.102;273.17
460;20.01.2017 03:00;1;Hamburg;191.037;273.35
461;20.01.2017 04:00;1;Hamburg;230.646;273.26
462;20.01.2017 05:00;1;Hamburg;325.012;273.26
463;20.01.2017 06:00;1;Hamburg;352.322;273.17
464;20.01.2017 07:00;1;Hamburg;334.16;273.3
465;20.01.2017 08:00;1;Hamburg;330.877;273.38
466;20.01.2017 09:00;1;Hamburg;324.165;273.55
467;20.01.2017 10:00;1;Hamburg;313.349;273.98
468;20.01.2017 11:00;1;Hamburg;303.354;274.36
469;20.01.2017 12:00;1;Hamburg;299.985;274.78
470;20.01.2017 13:00;1;Hamburg;292.854;275
471;20.01.2017 14:00;1;Hamburg;295.628;275.06
472;20.01.2017 15:00;1;Hamburg;297.381;274.87
473;20.01.2017 16:00;1;Hamburg;310.839;274.47
474;20.01.2017 17:00;1;Hamburg;319.914;274.31
475;20.01.2017 18:00;1;Hamburg;323.265;274.23
476;20.01.2017 19:00;1;Hamburg;321.114;274.23
477;20.01.2017 20:00;1;Hamburg;312.393;274.21
478;20.01.2017 21:00;1;Hamburg;283.927;274.15
479;20.01.2017 22:00;1;Hamburg;239.997;274.1
480;20.01.2017 23:00;1;Hamburg;184.496;274.21
481;21.01.2017 00:00;1;Hamburg;144.594;274.14
